     .30000D+00     .18389D+01     .00000D+00     .11004D+01     .11004D+01     .28057D+02    -.12044D+02    -.95747D+02    -.44530D+01    -.16241D+02    -.28272D+02    -.84055D+01    -.83675D+01    -.13617D+02    -.20960D+02    -.14977D+02    -.10333D+02     .71505D+01    -.42163D+01     .29343D+01
     .30000D+00     .18389D+01     .00000D+00     .12596D+01     .87338D+00     .28497D+02    -.12826D+02    -.96418D+02     .50005D+01    -.89049D+01    -.34802D+02    -.16572D+02    -.10841D+02    -.13195D+02    -.20709D+02    -.16186D+02    -.17499D+01     .72061D+01    -.54398D+01     .17663D+01
     .30000D+00     .18389D+01     .00000D+00     .13864D+01     .00000D+00     .28607D+02    -.13645D+02    -.97656D+02     .14251D+02    -.24411D+01    -.44112D+02    -.31984D+02    -.13720D+02    -.12872D+02    -.18899D+02    -.20840D+02     .89038D+01     .71816D+01    -.62804D+01     .90117D+00
     .30000D+00     .13864D+01     .13864D+01     .12111D+01     .12111D+01    -.22829D+02    -.18461D+02    -.23091D+02    -.45583D+01     .14163D+02    -.40649D+02    -.14557D+01    -.12573D+02    -.11473D+02    -.25818D+02    -.13417D+02    -.78504D+01    -.10337D+02    -.34321D+01    -.13769D+02
     .30000D+00     .13864D+01     .13864D+01     .13864D+01     .96127D+00    -.22889D+02    -.19471D+02    -.23424D+02     .12433D+01     .22058D+02    -.49505D+02    -.13464D+02    -.16013D+02    -.12050D+02    -.26190D+02    -.15184D+02     .21730D+01    -.93957D+01    -.46685D+01    -.14064D+02
     .30000D+00     .13864D+01     .13864D+01     .15259D+01     .00000D+00    -.23199D+02    -.20061D+02    -.23971D+02     .66522D+01     .28374D+02    -.58461D+02    -.34632D+02    -.19496D+02    -.13062D+02    -.24579D+02    -.18167D+02     .16864D+02    -.83859D+01    -.47216D+01    -.13107D+02
     .30000D+00     .15870D+01     .11004D+01     .12111D+01     .12111D+01     .17454D+01    -.17133D+02    -.49628D+02    -.39298D+01     .49614D+01    -.38977D+02    -.76679D+00    -.11742D+02    -.11458D+02    -.26210D+02    -.76821D+01    -.10451D+02    -.72921D+01    -.40202D+01    -.11312D+02
     .30000D+00     .15870D+01     .11004D+01     .13864D+01     .96127D+00     .16418D+01    -.18246D+02    -.50393D+02     .39394D+01     .13373D+02    -.48133D+02    -.12644D+02    -.14751D+02    -.11361D+02    -.26305D+02    -.13362D+02     .37659D+00    -.68418D+01    -.57694D+01    -.12611D+02
     .30000D+00     .15870D+01     .11004D+01     .15259D+01     .00000D+00     .13791D+01    -.19073D+02    -.51527D+02     .13491D+02     .20836D+02    -.59898D+02    -.33629D+02    -.18198D+02    -.12134D+02    -.23821D+02    -.19992D+02     .15470D+02    -.62082D+01    -.69623D+01    -.13170D+02
     .30000D+00     .17468D+01     .00000D+00     .12111D+01     .12111D+01     .23959D+02    -.16640D+02    -.85889D+02    -.47429D+01    -.70115D+01    -.37355D+02    -.63776D-01    -.11043D+02    -.11571D+02    -.27051D+02    -.89107D+01    -.13466D+02     .34405D+01    -.48578D+01    -.14173D+01
     .30000D+00     .17468D+01     .00000D+00     .13864D+01     .96127D+00     .24317D+02    -.17414D+02    -.86936D+02     .67014D+01     .16739D+01    -.48277D+02    -.10072D+02    -.13664D+02    -.10844D+02    -.26140D+02    -.13971D+02    -.20448D+01     .35139D+01    -.74322D+01    -.39183D+01
     .30000D+00     .17468D+01     .00000D+00     .15259D+01     .00000D+00     .24412D+02    -.18078D+02    -.88568D+02     .18650D+02     .94974D+01    -.65012D+02    -.28908D+02    -.16621D+02    -.11035D+02    -.25319D+02    -.20553D+02     .13917D+02     .35695D+01    -.10051D+02    -.64819D+01
     .40000D+00     .17468D+01     .17468D+01     .83975D+00     .83975D+00    -.22682D+02    -.48373D+01    -.22781D+02     .21018D+00     .10208D+01    -.14688D+02    -.28399D+02    -.45388D+01    -.99764D+01    -.96653D+01    -.10736D+02    -.26327D+01    -.12160D+02    -.10968D+01    -.13257D+02
     .40000D+00     .17468D+01     .17468D+01     .96127D+00     .66651D+00    -.22748D+02    -.57167D+01    -.23001D+02     .18408D+01     .47969D+01    -.17491D+02    -.34498D+02    -.64550D+01    -.10178D+02    -.96509D+01    -.11615D+02     .10514D+01    -.11844D+02    -.86798D+00    -.12712D+02
     .40000D+00     .17468D+01     .17468D+01     .10580D+01     .00000D+00    -.22758D+02    -.65755D+01    -.23166D+02     .34153D+01     .78415D+01    -.20538D+02    -.45283D+02    -.86262D+01    -.10716D+02    -.93156D+01    -.13011D+02     .52596D+01    -.11482D+02    -.43564D+00    -.11918D+02
     .40000D+00     .19995D+01     .13864D+01     .83975D+00     .83975D+00     .17957D+02    -.42738D+01    -.64451D+02     .91903D+00    -.18464D+02    -.13327D+02    -.28130D+02    -.40438D+01    -.12799D+02    -.96917D+01    -.37902D+01    -.37979D+01    -.32912D+01    -.15445D+01    -.48356D+01
     .40000D+00     .19995D+01     .13864D+01     .96127D+00     .66651D+00     .17952D+02    -.51619D+01    -.64793D+02     .35871D+01    -.14223D+02    -.16298D+02    -.34088D+02    -.57336D+01    -.12847D+02    -.96937D+01    -.63351D+01    -.99391D-01    -.31915D+01    -.15510D+01    -.47425D+01
     .40000D+00     .19995D+01     .13864D+01     .10580D+01     .00000D+00     .17986D+02    -.60371D+01    -.65118D+02     .63787D+01    -.10298D+02    -.19765D+02    -.44435D+02    -.77900D+01    -.12906D+02    -.92285D+01    -.94850D+01     .41753D+01    -.30325D+01    -.13619D+01    -.43944D+01
     .40000D+00     .22008D+01     .00000D+00     .83975D+00     .83975D+00     .57809D+02    -.40676D+01    -.12194D+03     .83298D-01    -.44965D+02    -.11828D+02    -.26295D+02    -.37308D+01    -.19098D+02    -.99675D+01    -.26246D+02    -.51951D+01     .24989D+02    -.21058D+01     .22883D+02
     .40000D+00     .22008D+01     .00000D+00     .96127D+00     .66651D+00     .58039D+02    -.47669D+01    -.12233D+03     .41587D+01    -.40389D+02    -.14451D+02    -.31292D+02    -.51917D+01    -.19015D+02    -.95313D+01    -.28945D+02    -.18131D+01     .24896D+02    -.24278D+01     .22468D+02
     .40000D+00     .22008D+01     .00000D+00     .10580D+01     .00000D+00     .58220D+02    -.54563D+01    -.12286D+03     .80357D+01    -.36315D+02    -.17137D+02    -.40178D+02    -.69766D+01    -.19012D+02    -.91143D+01    -.31626D+02     .24090D+01     .24799D+02    -.25490D+01     .22250D+02
     .40000D+00     .16795D+01     .16795D+01     .10580D+01     .10580D+01    -.23561D+02    -.97878D+01    -.23937D+02     .48738D+00     .95061D+01    -.27423D+02    -.16714D+02    -.81207D+01    -.10452D+02    -.17828D+02    -.12166D+02    -.50139D+01    -.12154D+02    -.19597D+01    -.14114D+02
     .40000D+00     .16795D+01     .16795D+01     .12111D+01     .83975D+00    -.23731D+02    -.11334D+02    -.24401D+02     .42190D+01     .15945D+02    -.33886D+02    -.26578D+02    -.10523D+02    -.10957D+02    -.17892D+02    -.14053D+02     .26513D+01    -.11532D+02    -.19647D+01    -.13497D+02
     .40000D+00     .16795D+01     .16795D+01     .13330D+01     .00000D+00    -.23849D+02    -.12744D+02    -.24819D+02     .78508D+01     .21463D+02    -.40762D+02    -.43803D+02    -.14274D+02    -.11683D+02    -.17761D+02    -.16564D+02     .11412D+02    -.10806D+02    -.13716D+01    -.12178D+02
     .40000D+00     .19225D+01     .13330D+01     .10580D+01     .10580D+01     .13217D+02    -.87270D+01    -.62453D+02     .15577D+01    -.81386D+01    -.25940D+02    -.15936D+02    -.72409D+01    -.10931D+02    -.18068D+02    -.38407D+01    -.70475D+01    -.53179D+01    -.27014D+01    -.80194D+01
     .40000D+00     .19225D+01     .13330D+01     .12111D+01     .83975D+00     .13160D+02    -.10244D+02    -.63138D+02     .70276D+01    -.12818D+01    -.32121D+02    -.25308D+02    -.96418D+01    -.10889D+02    -.18237D+02    -.79711D+01     .10774D+01    -.50950D+01    -.30799D+01    -.81749D+01
     .40000D+00     .19225D+01     .13330D+01     .13330D+01     .00000D+00     .13143D+02    -.11709D+02    -.63868D+02     .12825D+02     .48449D+01    -.38821D+02    -.42163D+02    -.13052D+02    -.11160D+02    -.18060D+02    -.13888D+02     .96398D+01    -.47680D+01    -.29043D+01    -.76723D+01
     .40000D+00     .21160D+01     .00000D+00     .10580D+01     .10580D+01     .48653D+02    -.82222D+01    -.11796D+03    -.97812D+00    -.31818D+02    -.23018D+02    -.14526D+02    -.69752D+01    -.14696D+02    -.18990D+02    -.17549D+02    -.96301D+01     .16995D+02    -.36348D+01     .13360D+02
     .40000D+00     .21160D+01     .00000D+00     .12111D+01     .83975D+00     .48916D+02    -.94966D+01    -.11912D+03     .71335D+01    -.24788D+02    -.30832D+02    -.22573D+02    -.91802D+01    -.14105D+02    -.17646D+02    -.21886D+02    -.24137D+01     .16744D+02    -.46999D+01     .12044D+02
     .40000D+00     .21160D+01     .00000D+00     .13330D+01     .00000D+00     .49446D+02    -.10650D+02    -.12028D+03     .15615D+02    -.18167D+02    -.38526D+02    -.37022D+02    -.11994D+02    -.14266D+02    -.16446D+02    -.27734D+02     .56063D+01     .16665D+02    -.52799D+01     .11385D+02
     .40000D+00     .16064D+01     .16064D+01     .12111D+01     .12111D+01    -.23783D+02    -.15089D+02    -.24317D+02     .31207D+00     .16887D+02    -.40005D+02    -.65706D+01    -.11393D+02    -.96028D+01    -.24968D+02    -.12038D+02    -.60986D+01    -.11569D+02    -.26818D+01    -.14250D+02
     .40000D+00     .16064D+01     .16064D+01     .13864D+01     .96127D+00    -.23916D+02    -.17017D+02    -.24895D+02     .62698D+01     .25204D+02    -.49596D+02    -.19151D+02    -.14675D+02    -.10156D+02    -.26162D+02    -.14506D+02     .36026D+01    -.10602D+02    -.33385D+01    -.13940D+02
     .40000D+00     .16064D+01     .16064D+01     .15259D+01     .00000D+00    -.24286D+02    -.18695D+02    -.25666D+02     .12336D+02     .32143D+02    -.59384D+02    -.41500D+02    -.18541D+02    -.11411D+02    -.24669D+02    -.17923D+02     .17188D+02    -.95623D+01    -.30718D+01    -.12634D+02
     .40000D+00     .18389D+01     .12750D+01     .12111D+01     .12111D+01     .90288D+01    -.13554D+02    -.59988D+02     .17951D+01     .98261D+00    -.37414D+02    -.55453D+01    -.10098D+02    -.91637D+01    -.25504D+02    -.32855D+01    -.88631D+01    -.66640D+01    -.35064D+01    -.10170D+02
     .40000D+00     .18389D+01     .12750D+01     .13864D+01     .96127D+00     .89235D+01    -.15493D+02    -.61026D+02     .10368D+02     .98802D+01    -.47540D+02    -.17501D+02    -.13041D+02    -.88915D+01    -.26110D+02    -.77675D+01     .13266D+01    -.62753D+01    -.47915D+01    -.11067D+02
     .40000D+00     .18389D+01     .12750D+01     .15259D+01     .00000D+00     .87102D+01    -.17198D+02    -.62359D+02     .20306D+02     .18134D+02    -.62377D+02    -.39099D+02    -.16430D+02    -.95982D+01    -.24618D+02    -.15573D+02     .14979D+02    -.57270D+01    -.58379D+01    -.11565D+02
     .40000D+00     .20239D+01     .00000D+00     .12111D+01     .12111D+01     .41250D+02    -.12794D+02    -.11069D+03    -.10406D+01    -.19763D+02    -.36015D+02    -.40071D+01    -.95595D+01    -.12112D+02    -.25994D+02    -.90227D+01    -.13583D+02     .10535D+02    -.48202D+01     .57144D+01
     .40000D+00     .20239D+01     .00000D+00     .13864D+01     .96127D+00     .41533D+02    -.14338D+02    -.11231D+03     .11438D+02    -.10531D+02    -.49009D+02    -.14502D+02    -.12240D+02    -.11090D+02    -.26587D+02    -.14960D+02    -.36675D+01     .10298D+02    -.70925D+01     .32060D+01
     .40000D+00     .20239D+01     .00000D+00     .15259D+01     .00000D+00     .41737D+02    -.15595D+02    -.11442D+03     .25020D+02    -.19003D+01    -.65967D+02    -.33515D+02    -.15068D+02    -.10383D+02    -.25817D+02    -.23257D+02     .10679D+02     .10173D+02    -.93485D+01     .82415D+00
     .40000D+00     .15259D+01     .15259D+01     .13330D+01     .13330D+01    -.23679D+02    -.20699D+02    -.24376D+02     .61510D-01     .23274D+02    -.51664D+02     .28352D+01    -.14248D+02    -.88086D+01    -.32417D+02    -.11591D+02    -.86306D+01    -.10702D+02    -.33012D+01    -.14003D+02
     .40000D+00     .15259D+01     .15259D+01     .15259D+01     .10580D+01    -.24049D+02    -.22808D+02    -.25322D+02     .91072D+01     .33383D+02    -.64296D+02    -.12228D+02    -.17793D+02    -.97487D+01    -.32125D+02    -.14565D+02     .54318D+01    -.95013D+01    -.53242D+01    -.14826D+02
     .40000D+00     .15259D+01     .15259D+01     .16795D+01     .00000D+00    -.24794D+02    -.24296D+02    -.26642D+02     .20106D+02     .42741D+02    -.84717D+02    -.39233D+02    -.21046D+02    -.11235D+02    -.32043D+02    -.18767D+02     .23407D+02    -.79511D+01    -.74005D+01    -.15352D+02
     .40000D+00     .17468D+01     .12111D+01     .13330D+01     .13330D+01     .54569D+01    -.18872D+02    -.56642D+02     .16162D+01     .92050D+01    -.49203D+02     .38930D+01    -.13163D+02    -.78675D+01    -.32431D+02    -.21218D+01    -.12200D+02    -.73803D+01    -.42580D+01    -.11638D+02
     .40000D+00     .17468D+01     .12111D+01     .15259D+01     .10580D+01     .53008D+01    -.20932D+02    -.58057D+02     .13965D+02     .20071D+02    -.67452D+02    -.10456D+02    -.15898D+02    -.78921D+01    -.32967D+02    -.75477D+01     .25648D+01    -.67801D+01    -.77338D+01    -.14514D+02
     .40000D+00     .17468D+01     .12111D+01     .16795D+01     .00000D+00     .48880D+01    -.22536D+02    -.60012D+02     .28095D+02     .30286D+02    -.91191D+02    -.35891D+02    -.18926D+02    -.82305D+01    -.35211D+02    -.16480D+02     .20160D+02    -.60146D+01    -.10352D+02    -.16367D+02
     .40000D+00     .19225D+01     .00000D+00     .13330D+01     .13330D+01     .34235D+02    -.17766D+02    -.10170D+03    -.12407D+01    -.85452D+01    -.48646D+02     .54655D+01    -.12258D+02    -.91983D+01    -.34842D+02    -.40285D+01    -.18083D+02     .54378D+01    -.57973D+01    -.35944D+00
     .40000D+00     .19225D+01     .00000D+00     .15259D+01     .10580D+01     .34512D+02    -.19442D+02    -.10386D+03     .15767D+02     .25844D+01    -.70395D+02    -.72978D+01    -.14805D+02    -.77070D+01    -.35889D+02    -.13172D+02    -.27265D+01     .52333D+01    -.10275D+02    -.50414D+01
     .40000D+00     .19225D+01     .00000D+00     .16795D+01     .00000D+00     .34707D+02    -.20808D+02    -.10652D+03     .32817D+02     .12712D+02    -.88278D+02    -.30596D+02    -.17858D+02    -.73998D+01    -.36302D+02    -.20896D+02     .15366D+02     .51533D+01    -.13155D+02    -.80020D+01
     .50000D+00     .18816D+01     .18816D+01     .90459D+00     .90459D+00    -.15313D+02    -.52171D+01    -.15570D+02     .14755D+01     .88224D+01    -.18087D+02    -.25938D+02    -.53263D+01    -.40539D+01    -.11713D+02    -.52752D+01    -.25654D+01    -.10037D+02    -.94116D+00    -.10979D+02
     .50000D+00     .18816D+01     .18816D+01     .10355D+01     .71798D+00    -.15305D+02    -.65290D+01    -.15819D+02     .34770D+01     .13252D+02    -.21764D+02    -.33568D+02    -.74745D+01    -.45272D+01    -.11937D+02    -.68563D+01     .20452D+01    -.96399D+01    -.69877D+00    -.10339D+02
     .50000D+00     .18816D+01     .18816D+01     .11397D+01     .00000D+00    -.15348D+02    -.77549D+01    -.16125D+02     .56453D+01     .17338D+02    -.26332D+02    -.46299D+02    -.96868D+01    -.50948D+01    -.11845D+02    -.86396D+01     .74061D+01    -.92175D+01    -.23395D+00    -.94514D+01
     .50000D+00     .21539D+01     .14935D+01     .90459D+00     .90459D+00     .32353D+02    -.44563D+01    -.65532D+02     .27416D+01    -.15561D+02    -.16089D+02    -.24701D+02    -.47082D+01    -.62992D+01    -.11903D+02     .16356D+01    -.43377D+01     .57703D+00    -.14690D+01    -.89199D+00
     .50000D+00     .21539D+01     .14935D+01     .10355D+01     .71798D+00     .32339D+02    -.56781D+01    -.66016D+02     .62022D+01    -.10737D+02    -.20548D+02    -.31654D+02    -.66113D+01    -.63009D+01    -.12015D+02    -.89213D+00     .24907D+00     .67495D+00    -.15551D+01    -.88016D+00
     .50000D+00     .21539D+01     .14935D+01     .11397D+01     .00000D+00     .32304D+02    -.69157D+01    -.66550D+02     .98425D+01    -.61163D+01    -.24864D+02    -.43906D+02    -.86807D+01    -.64892D+01    -.11974D+02    -.44193D+01     .54697D+01     .78681D+00    -.13746D+01    -.58776D+00
     .50000D+00     .23707D+01     .00000D+00     .90459D+00     .90459D+00     .82784D+02    -.42113D+01    -.13310D+03     .64705D+00    -.51749D+02    -.14233D+02    -.24120D+02    -.43032D+01    -.17360D+02    -.11752D+02    -.16848D+02    -.66487D+01     .34175D+02    -.22990D+01     .31876D+02
     .50000D+00     .23707D+01     .00000D+00     .10355D+01     .71798D+00     .82906D+02    -.50656D+01    -.13433D+03     .62415D+01    -.46531D+02    -.18011D+02    -.30027D+02    -.59137D+01    -.16510D+02    -.11407D+02    -.18911D+02    -.18846D+01     .33812D+02    -.27823D+01     .31030D+02
     .50000D+00     .23707D+01     .00000D+00     .11397D+01     .00000D+00     .83188D+02    -.59466D+01    -.13533D+03     .12200D+02    -.41494D+02    -.22787D+02    -.40055D+02    -.77673D+01    -.15463D+02    -.99655D+01    -.21235D+02     .30987D+01     .33611D+02    -.31469D+01     .30464D+02
     .50000D+00     .18092D+01     .18092D+01     .11397D+01     .11397D+01    -.18950D+02    -.10552D+02    -.19659D+02     .31556D+01     .18587D+02    -.34085D+02    -.12908D+02    -.92055D+01    -.32514D+01    -.22040D+02    -.58551D+01    -.54711D+01    -.10824D+02    -.16556D+01    -.12479D+02
     .50000D+00     .18092D+01     .18092D+01     .13047D+01     .90459D+00    -.19061D+02    -.12790D+02    -.20284D+02     .79561D+01     .26307D+02    -.42304D+02    -.24393D+02    -.12166D+02    -.39923D+01    -.22337D+02    -.89994D+01     .47431D+01    -.10038D+02    -.17149D+01    -.11753D+02
     .50000D+00     .18092D+01     .18092D+01     .14360D+01     .00000D+00    -.19306D+02    -.14865D+02    -.21036D+02     .12942D+02     .33077D+02    -.50929D+02    -.44644D+02    -.15723D+02    -.51009D+01    -.21896D+02    -.12218D+02     .15699D+02    -.92132D+01    -.11387D+01    -.10352D+02
     .50000D+00     .20710D+01     .14360D+01     .11397D+01     .11397D+01     .24921D+02    -.89978D+01    -.64984D+02     .48974D+01    -.49131D+01    -.31425D+02    -.11544D+02    -.82007D+01    -.58350D+01    -.22569D+02     .39060D+01    -.83787D+01    -.30006D+01    -.26337D+01    -.56343D+01
     .50000D+00     .20710D+01     .14360D+01     .13047D+01     .90459D+00     .24929D+02    -.11148D+02    -.65959D+02     .12049D+02     .33864D+01    -.39242D+02    -.22803D+02    -.11163D+02    -.55923D+01    -.23489D+02    -.12259D+01     .16296D+01    -.27798D+01    -.32406D+01    -.60204D+01
     .50000D+00     .20710D+01     .14360D+01     .14360D+01     .00000D+00     .24838D+02    -.13157D+02    -.67131D+02     .20002D+02     .11132D+02    -.49328D+02    -.42767D+02    -.14316D+02    -.58808D+01    -.22543D+02    -.78779D+01     .12761D+02    -.24504D+01    -.33978D+01    -.58481D+01
     .50000D+00     .22794D+01     .00000D+00     .11397D+01     .11397D+01     .71450D+02    -.85193D+01    -.12666D+03     .22619D+01    -.36193D+02    -.29171D+02    -.10011D+02    -.75785D+01    -.12248D+02    -.22234D+02    -.13253D+02    -.11159D+02     .23755D+02    -.40647D+01     .19691D+02
     .50000D+00     .22794D+01     .00000D+00     .13047D+01     .90459D+00     .71745D+02    -.99971D+01    -.12826D+03     .13173D+02    -.27003D+02    -.40912D+02    -.19534D+02    -.97675D+01    -.12054D+02    -.21665D+02    -.18295D+02    -.37912D+01     .23486D+02    -.58249D+01     .17661D+02
     .50000D+00     .22794D+01     .00000D+00     .14360D+01     .00000D+00     .71833D+02    -.11442D+02    -.13018D+03     .25041D+02    -.18988D+02    -.53584D+02    -.35746D+02    -.12268D+02    -.10187D+02    -.19504D+02    -.24524D+02     .74718D+01     .23112D+02    -.69457D+01     .16166D+02
     .50000D+00     .17304D+01     .17304D+01     .13047D+01     .13047D+01    -.21411D+02    -.16060D+02    -.22470D+02     .48378D+01     .26890D+02    -.48955D+02    -.16216D+01    -.12798D+02    -.49565D+01    -.30581D+02    -.85362D+01    -.66164D+01    -.10957D+02    -.23122D+01    -.13269D+02
