0.200000E-01  0.836942E+00  0.180919E+00  0.000000E+00  0.000000E+00
0.300000E-01  0.958060E+00  0.207100E+00  0.000000E+00  0.000000E+00
0.400000E-01  0.105270E+01  0.260930E+00  0.000000E+00  0.000000E+00
0.500000E-01  0.113284E+01  0.298690E+00  0.000000E+00  0.000000E+00
0.600000E-01  0.120232E+01  0.337641E+00  0.000000E+00  0.000000E+00
0.700000E-01  0.126458E+01  0.369224E+00  0.000000E+00  0.000000E+00
0.800000E-01  0.132069E+01  0.402360E+00  0.000000E+00  0.000000E+00
0.900000E-01  0.137239E+01  0.430786E+00  0.000000E+00  0.000000E+00
0.100000E+00  0.142047E+01  0.455887E+00  0.000000E+00  0.000000E+00
0.110000E+00  0.146504E+01  0.482764E+00  0.000000E+00  0.000000E+00
0.120000E+00  0.150705E+01  0.506942E+00  0.000000E+00  0.000000E+00
0.130000E+00  0.154642E+01  0.532513E+00  0.000000E+00  0.000000E+00
0.140000E+00  0.158389E+01  0.555840E+00  0.000000E+00  0.000000E+00
0.150000E+00  0.161929E+01  0.580303E+00  0.000000E+00  0.000000E+00
0.160000E+00  0.165284E+01  0.605565E+00  0.000000E+00  0.000000E+00
0.170000E+00  0.168473E+01  0.631364E+00  0.000000E+00  0.000000E+00
0.180000E+00  0.171580E+01  0.652904E+00  0.000000E+00  0.000000E+00
0.190000E+00  0.174546E+01  0.675281E+00  0.000000E+00  0.000000E+00
0.200000E+00  0.177414E+01  0.696266E+00  0.000000E+00  0.000000E+00
0.210000E+00  0.180162E+01  0.717977E+00  0.000000E+00  0.000000E+00
0.220000E+00  0.182799E+01  0.740254E+00  0.000000E+00  0.000000E+00
0.230000E+00  0.185391E+01  0.759558E+00  0.000000E+00  0.000000E+00
0.240000E+00  0.187856E+01  0.781176E+00  0.000000E+00  0.000000E+00
0.250000E+00  0.190286E+01  0.800121E+00  0.000000E+00  0.000000E+00
0.260000E+00  0.192628E+01  0.819681E+00  0.000000E+00  0.000000E+00
0.270000E+00  0.194837E+01  0.838349E+00  0.180919E+00  0.000000E+00
0.280000E+00  0.196128E+01  0.870780E+00  0.446184E+00  0.000000E+00
0.290000E+00  0.197378E+01  0.899743E+00  0.555840E+00  0.000000E+00
0.300000E+00  0.198586E+01  0.926953E+00  0.633831E+00  0.000000E+00
0.310000E+00  0.199780E+01  0.953739E+00  0.696266E+00  0.000000E+00
0.320000E+00  0.200936E+01  0.978069E+00  0.750906E+00  0.000000E+00
0.330000E+00  0.202054E+01  0.100321E+01  0.800121E+00  0.000000E+00
0.340000E+00  0.203136E+01  0.102621E+01  0.845312E+00  0.000000E+00
0.350000E+00  0.204183E+01  0.104913E+01  0.886128E+00  0.000000E+00
0.360000E+00  0.205196E+01  0.107194E+01  0.924650E+00  0.000000E+00
0.370000E+00  0.206153E+01  0.109382E+01  0.960205E+00  0.000000E+00
0.380000E+00  0.207077E+01  0.111487E+01  0.995302E+00  0.000000E+00
0.390000E+00  0.207971E+01  0.113591E+01  0.102715E+01  0.000000E+00
0.400000E+00  0.208857E+01  0.115693E+01  0.105890E+01  0.000000E+00
0.410000E+00  0.209646E+01  0.117722E+01  0.108968E+01  0.000000E+00
0.420000E+00  0.210429E+01  0.119752E+01  0.111882E+01  0.000000E+00
0.430000E+00  0.211229E+01  0.121716E+01  0.114576E+01  0.000000E+00
0.440000E+00  0.212022E+01  0.123553E+01  0.117221E+01  0.000000E+00
0.450000E+00  0.212788E+01  0.125400E+01  0.119683E+01  0.000000E+00
0.460000E+00  0.213591E+01  0.127256E+01  0.122048E+01  0.000000E+00
0.470000E+00  0.214367E+01  0.128999E+01  0.124324E+01  0.000000E+00
0.480000E+00  0.215137E+01  0.130697E+01  0.126458E+01  0.000000E+00
0.490000E+00  0.215902E+01  0.132407E+01  0.128582E+01  0.000000E+00
0.500000E+00  0.216641E+01  0.134075E+01  0.130581E+01  0.000000E+00
0.510000E+00  0.217395E+01  0.135702E+01  0.132520E+01  0.000000E+00
0.520000E+00  0.218145E+01  0.137292E+01  0.134404E+01  0.000000E+00
0.530000E+00  0.218847E+01  0.138896E+01  0.136236E+01  0.000000E+00
0.540000E+00  0.219546E+01  0.140514E+01  0.138073E+01  0.000000E+00
0.550000E+00  0.220240E+01  0.142096E+01  0.139861E+01  0.000000E+00
0.560000E+00  0.220889E+01  0.143643E+01  0.141605E+01  0.000000E+00
0.570000E+00  0.221534E+01  0.145158E+01  0.143308E+01  0.000000E+00
0.580000E+00  0.222156E+01  0.146687E+01  0.145017E+01  0.000000E+00
0.590000E+00  0.222774E+01  0.148231E+01  0.146687E+01  0.000000E+00
0.600000E+00  0.223369E+01  0.149742E+01  0.148365E+01  0.000000E+00
0.610000E+00  0.223942E+01  0.151224E+01  0.149962E+01  0.000000E+00
0.620000E+00  0.224491E+01  0.152720E+01  0.151612E+01  0.000000E+00
0.630000E+00  0.225038E+01  0.154145E+01  0.153184E+01  0.000000E+00
0.640000E+00  0.225563E+01  0.155626E+01  0.154725E+01  0.000000E+00
0.650000E+00  0.226086E+01  0.157040E+01  0.156276E+01  0.000000E+00
0.660000E+00  0.226587E+01  0.158467E+01  0.157796E+01  0.000000E+00
0.670000E+00  0.227009E+01  0.159754E+01  0.159172E+01  0.309367E+00
0.680000E+00  0.227391E+01  0.160982E+01  0.160447E+01  0.419875E+00
0.690000E+00  0.227734E+01  0.162192E+01  0.161702E+01  0.499141E+00
0.700000E+00  0.228095E+01  0.163383E+01  0.162939E+01  0.559016E+00
0.710000E+00  0.228417E+01  0.164558E+01  0.164156E+01  0.610901E+00
0.720000E+00  0.228720E+01  0.165716E+01  0.165356E+01  0.655212E+00
0.730000E+00  0.229021E+01  0.166858E+01  0.166539E+01  0.696266E+00
0.740000E+00  0.229303E+01  0.167985E+01  0.167705E+01  0.732978E+00
0.750000E+00  0.229584E+01  0.169097E+01  0.168855E+01  0.768017E+00
0.760000E+00  0.229846E+01  0.170228E+01  0.169990E+01  0.801660E+00
0.770000E+00  0.230107E+01  0.171311E+01  0.171109E+01  0.832694E+00
0.780000E+00  0.230368E+01  0.172348E+01  0.172215E+01  0.862900E+00
0.790000E+00  0.230609E+01  0.173404E+01  0.173273E+01  0.892368E+00
0.800000E+00  0.230850E+01  0.174416E+01  0.174286E+01  0.921174E+00
0.810000E+00  0.231128E+01  0.175352E+01  0.175255E+01  0.952653E+00
0.820000E+00  0.231405E+01  0.176246E+01  0.176151E+01  0.982178E+00
0.830000E+00  0.231662E+01  0.177131E+01  0.177068E+01  0.101196E+01
0.840000E+00  0.231920E+01  0.178008E+01  0.177945E+01  0.104008E+01
0.850000E+00  0.232158E+01  0.178876E+01  0.178814E+01  0.106676E+01
0.860000E+00  0.232396E+01  0.179735E+01  0.179705E+01  0.109217E+01
0.870000E+00  0.232615E+01  0.180586E+01  0.180586E+01  0.111724E+01
0.880000E+00  0.232833E+01  0.181490E+01  0.181460E+01  0.114048E+01
0.890000E+00  0.233034E+01  0.182355E+01  0.182355E+01  0.116207E+01
0.900000E+00  0.233215E+01  0.183241E+01  0.183241E+01  0.118359E+01
0.910000E+00  0.233397E+01  0.184177E+01  0.184177E+01  0.120232E+01
0.920000E+00  0.233559E+01  0.185103E+01  0.185103E+01  0.122048E+01
0.930000E+00  0.233722E+01  0.186020E+01  0.185992E+01  0.123811E+01
0.940000E+00  0.233885E+01  0.186900E+01  0.186900E+01  0.125588E+01
0.950000E+00  0.234029E+01  0.187772E+01  0.187772E+01  0.127377E+01
0.960000E+00  0.234191E+01  0.188636E+01  0.188636E+01  0.129177E+01
0.970000E+00  0.234335E+01  0.189464E+01  0.189464E+01  0.130985E+01
0.980000E+00  0.234479E+01  0.190286E+01  0.190286E+01  0.132856E+01
0.990000E+00  0.234622E+01  0.191046E+01  0.191046E+01  0.134839E+01
0.100000E+01  0.234765E+01  0.191800E+01  0.191800E+01  0.136819E+01
0.101000E+01  0.234855E+01  0.192548E+01  0.192548E+01  0.138794E+01
0.102000E+01  0.234944E+01  0.193317E+01  0.193317E+01  0.140714E+01
0.103000E+01  0.234998E+01  0.194054E+01  0.194054E+01  0.142680E+01
0.104000E+01  0.235069E+01  0.194785E+01  0.194785E+01  0.144641E+01
0.105000E+01  0.235123E+01  0.195485E+01  0.195485E+01  0.146596E+01
0.106000E+01  0.235177E+01  0.196205E+01  0.196205E+01  0.148500E+01
0.107000E+01  0.235230E+01  0.196895E+01  0.196895E+01  0.150356E+01
0.108000E+01  0.235284E+01  0.197580E+01  0.197580E+01  0.152253E+01
0.109000E+01  0.235337E+01  0.198235E+01  0.198235E+01  0.154062E+01
0.110000E+01  0.235408E+01  0.198911E+01  0.198911E+01  0.155870E+01
0.111000E+01  0.235533E+01  0.199508E+01  0.199508E+01  0.157638E+01
0.112000E+01  0.235693E+01  0.200077E+01  0.200101E+01  0.159366E+01
0.113000E+01  0.235835E+01  0.200666E+01  0.200691E+01  0.161096E+01
0.114000E+01  0.235959E+01  0.201277E+01  0.201277E+01  0.162752E+01
0.115000E+01  0.236083E+01  0.201860E+01  0.201860E+01  0.164339E+01
0.116000E+01  0.236207E+01  0.202464E+01  0.202464E+01  0.165932E+01
0.117000E+01  0.236295E+01  0.203064E+01  0.203088E+01  0.167494E+01
0.118000E+01  0.236366E+01  0.203685E+01  0.203708E+01  0.169028E+01
0.119000E+01  0.236419E+01  0.204301E+01  0.204325E+01  0.170568E+01
0.120000E+01  0.236454E+01  0.204938E+01  0.204961E+01  0.172048E+01
0.121000E+01  0.236454E+01  0.205570E+01  0.205594E+01  0.173536E+01
