   0.334E+00  0.1198E+02  0.9732E+00  0.1486E+00  0.4836E+02
   0.368E+00  0.1206E+02  0.1099E+01  0.1572E+00  0.5605E+02
   0.402E+00  0.1209E+02  0.1213E+01  0.1664E+00  0.6327E+02
   0.436E+00  0.1210E+02  0.1317E+01  0.1762E+00  0.6989E+02
   0.470E+00  0.1208E+02  0.1410E+01  0.1864E+00  0.7589E+02
   0.504E+00  0.1204E+02  0.1493E+01  0.1971E+00  0.8124E+02
   0.538E+00  0.1198E+02  0.1566E+01  0.2084E+00  0.8599E+02
   0.572E+00  0.1191E+02  0.1630E+01  0.2201E+00  0.9012E+02
   0.606E+00  0.1184E+02  0.1686E+01  0.2323E+00  0.9363E+02
   0.640E+00  0.1176E+02  0.1735E+01  0.2451E+00  0.9663E+02
   0.674E+00  0.1167E+02  0.1778E+01  0.2583E+00  0.9915E+02
   0.708E+00  0.1158E+02  0.1814E+01  0.2719E+00  0.1012E+03
   0.742E+00  0.1149E+02  0.1845E+01  0.2860E+00  0.1029E+03
   0.776E+00  0.1139E+02  0.1871E+01  0.3005E+00  0.1042E+03
   0.810E+00  0.1130E+02  0.1894E+01  0.3156E+00  0.1051E+03
   0.844E+00  0.1121E+02  0.1913E+01  0.3310E+00  0.1058E+03
   0.878E+00  0.1111E+02  0.1928E+01  0.3468E+00  0.1063E+03
   0.912E+00  0.1102E+02  0.1941E+01  0.3630E+00  0.1064E+03
   0.946E+00  0.1093E+02  0.1951E+01  0.3796E+00  0.1065E+03
   0.980E+00  0.1085E+02  0.1959E+01  0.3967E+00  0.1063E+03
   0.101E+01  0.1076E+02  0.1965E+01  0.4140E+00  0.1060E+03
   0.105E+01  0.1068E+02  0.1970E+01  0.4318E+00  0.1055E+03
   0.108E+01  0.1059E+02  0.1973E+01  0.4498E+00  0.1050E+03
   0.112E+01  0.1051E+02  0.1974E+01  0.4683E+00  0.1044E+03
   0.115E+01  0.1044E+02  0.1975E+01  0.4872E+00  0.1036E+03
   0.118E+01  0.1036E+02  0.1974E+01  0.5063E+00  0.1029E+03
   0.122E+01  0.1029E+02  0.1973E+01  0.5259E+00  0.1020E+03
   0.125E+01  0.1021E+02  0.1971E+01  0.5455E+00  0.1012E+03
   0.129E+01  0.1014E+02  0.1968E+01  0.5657E+00  0.1003E+03
   0.132E+01  0.1008E+02  0.1965E+01  0.5864E+00  0.9933E+02
   0.135E+01  0.1001E+02  0.1960E+01  0.6070E+00  0.9839E+02
   0.139E+01  0.9951E+01  0.1956E+01  0.6283E+00  0.9740E+02
   0.142E+01  0.9881E+01  0.1951E+01  0.6495E+00  0.9643E+02
   0.146E+01  0.9821E+01  0.1946E+01  0.6713E+00  0.9544E+02
   0.149E+01  0.9761E+01  0.1941E+01  0.6933E+00  0.9444E+02
   0.152E+01  0.9711E+01  0.1935E+01  0.7160E+00  0.9343E+02
   0.156E+01  0.9651E+01  0.1929E+01  0.7384E+00  0.9246E+02
   0.159E+01  0.9601E+01  0.1923E+01  0.7617E+00  0.9145E+02
   0.163E+01  0.9541E+01  0.1917E+01  0.7846E+00  0.9048E+02
   0.166E+01  0.9491E+01  0.1910E+01  0.8082E+00  0.8951E+02
   0.169E+01  0.9441E+01  0.1904E+01  0.8321E+00  0.8855E+02
   0.173E+01  0.9391E+01  0.1897E+01  0.8562E+00  0.8759E+02
   0.176E+01  0.9351E+01  0.1891E+01  0.8811E+00  0.8664E+02
   0.180E+01  0.9301E+01  0.1884E+01  0.9057E+00  0.8570E+02
   0.183E+01  0.9251E+01  0.1877E+01  0.9301E+00  0.8480E+02
   0.186E+01  0.9211E+01  0.1871E+01  0.9553E+00  0.8392E+02
   0.190E+01  0.9171E+01  0.1864E+01  0.9811E+00  0.8302E+02
   0.193E+01  0.9131E+01  0.1857E+01  0.1007E+01  0.8216E+02
   0.197E+01  0.9091E+01  0.1851E+01  0.1032E+01  0.8132E+02
   0.200E+01  0.9051E+01  0.1844E+01  0.1058E+01  0.8053E+02
