Hi again,
here's an example of how Andres' modification works.
The interaction s just for the T=1 case in the fp-shell,
cd-bonn interaction employed plus 3rd-order diagrams
and folded diagrams. You'll notice significant 
differences in ca 47, 48 and 49.

For the tins however, there is basically no change 
in the spectra. 

all the best,
morten


**************  unmodified


 94
  0  3  7  0  3  5  0  3  5  0  3  5  2  8  -0.4910
  0  3  7  0  3  5  0  3  5  1  1  3  2  8   0.5206
  0  3  7  1  1  3  0  3  7  1  1  3  2  8  -0.1254
  0  3  7  1  1  3  0  3  7  1  1  1  2  8  -0.5323
  0  3  7  1  1  3  0  3  5  0  3  5  2  8  -0.1899
  0  3  7  1  1  3  0  3  5  1  1  3  2  8   0.6689
  0  3  7  1  1  1  0  3  7  1  1  1  2  8  -0.3572
  0  3  7  1  1  1  0  3  5  0  3  5  2  8  -0.2777
  0  3  7  1  1  1  0  3  5  1  1  3  2  8   0.6086
  0  3  5  0  3  5  0  3  5  0  3  5  2  8   0.2073
  0  3  5  0  3  5  0  3  5  1  1  3  2  8   0.1218
  0  3  5  1  1  3  0  3  5  1  1  3  2  8  -0.3482
  0  3  7  0  3  5  0  3  7  0  3  5  2 10   0.1567
  0  3  7  0  3  5  0  3  7  1  1  3  2 10  -0.0150
  0  3  7  1  1  3  0  3  7  1  1  3  2 10   0.1160
  0  3  7  0  3  7  0  3  7  0  3  7  2 12   0.1428
  0  3  7  0  3  7  0  3  7  0  3  5  2 12  -0.7798
  0  3  7  0  3  5  0  3  7  0  3  5  2 12  -1.1005


************  modified

 94
  0  3  7  0  3  7  0  3  7  0  3  7  2  0   -1.410241
  0  3  7  0  3  7  0  3  5  0  3  5  2  0   -2.652900
  0  3  7  0  3  7  1  1  3  1  1  3  2  0    -.869400
  0  3  7  0  3  7  1  1  1  1  1  1  2  0    -.708500
  0  3  5  0  3  5  0  3  5  0  3  5  2  0    -.482677
  0  3  5  0  3  5  1  1  3  1  1  3  2  0    -.769200
  0  3  5  0  3  5  1  1  1  1  1  1  2  0    -.448300
  1  1  3  1  1  3  1  1  3  1  1  3  2  0     .030440
  1  1  3  1  1  3  1  1  1  1  1  1  2  0   -1.329400
  1  1  1  1  1  1  1  1  1  1  1  1  2  0     .604690
  0  3  7  0  3  5  0  3  7  0  3  5  2  2     .566107
  0  3  7  0  3  5  0  3  5  1  1  3  2  2    -.046600
  0  3  7  0  3  5  1  1  3  1  1  1  2  2    -.102300
  0  3  5  1  1  3  0  3  5  1  1  3  2  2     .604473
  0  3  5  1  1  3  1  1  3  1  1  1  2  2    -.066400
  1  1  3  1  1  1  1  1  3  1  1  1  2  2    1.128815
  0  3  7  0  3  7  0  3  7  0  3  7  2  4    -.247041
  0  3  7  0  3  7  0  3  7  0  3  5  2  4     .049700
  0  3  7  0  3  7  0  3  7  1  1  3  2  4    -.573800
  0  3  7  0  3  7  0  3  5  0  3  5  2  4    -.624800
  0  3  7  0  3  7  0  3  5  1  1  3  2  4     .338900
  0  3  7  0  3  7  0  3  5  1  1  1  2  4    -.540300
  0  3  7  0  3  7  1  1  3  1  1  3  2  4    -.288100
  0  3  7  0  3  7  1  1  3  1  1  1  2  4    -.257600
  0  3  7  0  3  5  0  3  7  0  3  5  2  4     .739507
  0  3  7  0  3  5  0  3  7  1  1  3  2  4    -.040100
  0  3  7  0  3  5  0  3  5  0  3  5  2  4    -.622600
  0  3  7  0  3  5  0  3  5  1  1  3  2  4     .292900
  0  3  7  0  3  5  0  3  5  1  1  1  2  4    -.345700
  0  3  7  0  3  5  1  1  3  1  1  3  2  4    -.012000
  0  3  7  0  3  5  1  1  3  1  1  1  2  4    -.165700
  0  3  7  1  1  3  0  3  7  1  1  3  2  4    -.131267
  0  3  7  1  1  3  0  3  5  0  3  5  2  4    -.506200
  0  3  7  1  1  3  0  3  5  1  1  3  2  4     .414700
  0  3  7  1  1  3  0  3  5  1  1  1  2  4   -1.014500
  0  3  7  1  1  3  1  1  3  1  1  3  2  4    -.357100
  0  3  7  1  1  3  1  1  3  1  1  1  2  4    -.406800
  0  3  5  0  3  5  0  3  5  0  3  5  2  4     .354823
  0  3  5  0  3  5  0  3  5  1  1  3  2  4     .047200
  0  3  5  0  3  5  0  3  5  1  1  1  2  4    -.251500
  0  3  5  0  3  5  1  1  3  1  1  3  2  4    -.131800
  0  3  5  0  3  5  1  1  3  1  1  1  2  4    -.269200
  0  3  5  1  1  3  0  3  5  1  1  3  2  4     .841573
  0  3  5  1  1  3  0  3  5  1  1  1  2  4     .418000
  0  3  5  1  1  3  1  1  3  1  1  3  2  4     .091100
  0  3  5  1  1  3  1  1  3  1  1  1  2  4     .187300
  0  3  5  1  1  1  0  3  5  1  1  1  2  4     .386232
  0  3  5  1  1  1  1  1  3  1  1  3  2  4    -.115100
  0  3  5  1  1  1  1  1  3  1  1  1  2  4    -.288500
  1  1  3  1  1  3  1  1  3  1  1  3  2  4     .719540
  1  1  3  1  1  3  1  1  3  1  1  1  2  4    -.586000
  1  1  3  1  1  1  1  1  3  1  1  1  2  4     .290215
  0  3  7  0  3  5  0  3  7  0  3  5  2  6     .980807
  0  3  7  0  3  5  0  3  7  1  1  3  2  6    -.107300
  0  3  7  0  3  5  0  3  7  1  1  1  2  6    -.012400
  0  3  7  0  3  5  0  3  5  1  1  3  2  6    -.138400
  0  3  7  0  3  5  0  3  5  1  1  1  2  6     .073200
  0  3  7  1  1  3  0  3  7  1  1  3  2  6     .769833
  0  3  7  1  1  3  0  3  7  1  1  1  2  6     .087300
  0  3  7  1  1  3  0  3  5  1  1  3  2  6     .027400
  0  3  7  1  1  3  0  3  5  1  1  1  2  6    -.043000
  0  3  7  1  1  1  0  3  7  1  1  1  2  6     .862024
  0  3  7  1  1  1  0  3  5  1  1  3  2  6     .137700
  0  3  7  1  1  1  0  3  5  1  1  1  2  6    -.080100
  0  3  5  1  1  3  0  3  5  1  1  3  2  6     .774773
  0  3  5  1  1  3  0  3  5  1  1  1  2  6     .001100
  0  3  5  1  1  1  0  3  5  1  1  1  2  6     .760732
  0  3  7  0  3  7  0  3  7  0  3  7  2  8     .418059
  0  3  7  0  3  7  0  3  7  0  3  5  2  8    -.407300
  0  3  7  0  3  7  0  3  7  1  1  3  2  8    -.342900
  0  3  7  0  3  7  0  3  7  1  1  1  2  8    -.306700
  0  3  7  0  3  7  0  3  5  0  3  5  2  8    -.429800
  0  3  7  0  3  7  0  3  5  1  1  3  2  8     .362200
  0  3  7  0  3  5  0  3  7  0  3  5  2  8     .927307
  0  3  7  0  3  5  0  3  7  1  1  3  2  8    -.117900
  0  3  7  0  3  5  0  3  7  1  1  1  2  8    -.135500
  0  3  7  0  3  5  0  3  5  0  3  5  2  8    -.491000
  0  3  7  0  3  5  0  3  5  1  1  3  2  8     .520600
  0  3  7  1  1  3  0  3  7  1  1  3  2  8     .700333
  0  3  7  1  1  3  0  3  7  1  1  1  2  8    -.532300
  0  3  7  1  1  3  0  3  5  0  3  5  2  8    -.189900
  0  3  7  1  1  3  0  3  5  1  1  3  2  8     .668900
  0  3  7  1  1  1  0  3  7  1  1  1  2  8     .518124
  0  3  7  1  1  1  0  3  5  0  3  5  2  8    -.277700
  0  3  7  1  1  1  0  3  5  1  1  3  2  8     .608600
  0  3  5  0  3  5  0  3  5  0  3  5  2  8     .864323
  0  3  5  0  3  5  0  3  5  1  1  3  2  8     .121800
  0  3  5  1  1  3  0  3  5  1  1  3  2  8     .340873
  0  3  7  0  3  5  0  3  7  0  3  5  2 10    1.159507
  0  3  7  0  3  5  0  3  7  1  1  3  2 10    -.015000
  0  3  7  1  1  3  0  3  7  1  1  3  2 10     .941733
  0  3  7  0  3  7  0  3  7  0  3  7  2 12     .744659
  0  3  7  0  3  7  0  3  7  0  3  5  2 12    -.779800
  0  3  7  0  3  5  0  3  7  0  3  5  2 12    -.097693
