 327
  0  7  0  7  0  7  0  7  0  2  -0.9182
  0  7  0  7  0  7  1  5  0  2  -0.1966
  0  7  0  7  1  5  1  5  0  2  -0.0130
  0  7  0  7  1  5  1  3  0  2  -0.1743
  0  7  0  7  1  3  1  3  0  2  -0.2909
  0  7  0  7  1  3  2  1  0  2  -0.0390
  0  7  0  7  2  1  2  1  0  2   0.0318
  0  7  0  7  0 11  0 11  0  2  -0.6567
  0  7  1  5  0  7  1  5  0  2  -1.9697
  0  7  1  5  1  5  1  5  0  2  -0.0222
  0  7  1  5  1  5  1  3  0  2   0.7188
  0  7  1  5  1  3  1  3  0  2  -0.2623
  0  7  1  5  1  3  2  1  0  2  -0.6648
  0  7  1  5  2  1  2  1  0  2  -0.2030
  0  7  1  5  0 11  0 11  0  2  -0.1158
  1  5  1  5  1  5  1  5  0  2  -0.7174
  1  5  1  5  1  5  1  3  0  2   1.0051
  1  5  1  5  1  3  1  3  0  2   0.5544
  1  5  1  5  1  3  2  1  0  2   0.1370
  1  5  1  5  2  1  2  1  0  2  -0.3747
  1  5  1  5  0 11  0 11  0  2   0.1953
  1  5  1  3  1  5  1  3  0  2  -2.4319
  1  5  1  3  1  3  1  3  0  2  -0.0074
  1  5  1  3  1  3  2  1  0  2   0.8244
  1  5  1  3  2  1  2  1  0  2   0.7270
  1  5  1  3  0 11  0 11  0  2  -0.2510
  1  3  1  3  1  3  1  3  0  2  -0.5532
  1  3  1  3  1  3  2  1  0  2  -0.4961
  1  3  1  3  2  1  2  1  0  2   0.0900
  1  3  1  3  0 11  0 11  0  2  -0.1394
  1  3  2  1  1  3  2  1  0  2  -1.6121
  1  3  2  1  2  1  2  1  0  2  -0.2224
  1  3  2  1  0 11  0 11  0  2  -0.0274
  2  1  2  1  2  1  2  1  0  2  -1.6008
  2  1  2  1  0 11  0 11  0  2   0.0887
  0 11  0 11  0 11  0 11  0  2  -1.1709
  0  7  1  5  0  7  1  5  0  4  -1.1388
  0  7  1  5  0  7  1  3  0  4   0.3915
  0  7  1  5  1  5  1  3  0  4  -0.2350
  0  7  1  5  1  5  2  1  0  4  -0.1720
  0  7  1  5  1  3  2  1  0  4  -0.2222
  0  7  1  3  0  7  1  3  0  4  -0.5463
  0  7  1  3  1  5  1  3  0  4   0.3109
  0  7  1  3  1  5  2  1  0  4   0.1561
  0  7  1  3  1  3  2  1  0  4   0.2863
  1  5  1  3  1  5  1  3  0  4  -1.3917
  1  5  1  3  1  5  2  1  0  4  -0.4333
  1  5  1  3  1  3  2  1  0  4  -0.5345
  1  5  2  1  1  5  2  1  0  4  -0.5519
  1  5  2  1  1  3  2  1  0  4  -0.9240
  1  3  2  1  1  3  2  1  0  4  -0.8655
  0  7  0 11  0  7  0 11  0  4  -3.1360
  0  7  0  7  0  7  0  7  0  6  -0.3337
  0  7  0  7  0  7  1  5  0  6  -0.1305
  0  7  0  7  0  7  1  3  0  6  -0.2714
  0  7  0  7  0  7  2  1  0  6  -0.1087
  0  7  0  7  1  5  1  5  0  6  -0.0111
  0  7  0  7  1  5  1  3  0  6  -0.0195
  0  7  0  7  1  5  2  1  0  6   0.0073
  0  7  0  7  1  3  1  3  0  6  -0.1594
  0  7  0  7  0 11  0 11  0  6  -0.3337
  0  7  1  5  0  7  1  5  0  6  -0.6574
  0  7  1  5  0  7  1  3  0  6  -0.3484
  0  7  1  5  0  7  2  1  0  6  -0.4962
  0  7  1  5  1  5  1  5  0  6  -0.1743
  0  7  1  5  1  5  1  3  0  6   0.2970
  0  7  1  5  1  5  2  1  0  6  -0.2763
