   112141314 2    -0.1515    0.0013    0.0004    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   112141315 2    -0.2321   -0.0048   -0.0006   -0.0001    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   112141414 2    -0.1761   -0.0040   -0.0005   -0.0001    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   112141415 2     0.2508    0.0084    0.0012    0.0003    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000
   112141616 2     0.4262   -0.0009    0.0000   -0.0002    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   113131313 2   -81.2038   -0.3009   -0.0176   -0.0030   -0.0007  -80.7818   -0.2934   -0.0165   -0.0027   -0.0006
   113131314 2    -0.1403    0.0013    0.0003    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   113131315 2    -0.3696   -0.0097   -0.0013   -0.0003   -0.0001    0.0000    0.0000    0.0000    0.0000    0.0000
   113131414 2    -0.2849   -0.0052   -0.0007   -0.0002    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   113131415 2     0.3211    0.0096    0.0014    0.0003    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000
   113131616 2     0.2493    0.0036    0.0005    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   113141314 2   -80.0698   -0.3137   -0.0195   -0.0034   -0.0008  -79.8834   -0.3057   -0.0181   -0.0030   -0.0007
   113141315 2    -0.1865   -0.0089   -0.0014   -0.0003   -0.0001    0.0000    0.0000    0.0000    0.0000    0.0000
   113141414 2    -0.3008   -0.0026   -0.0002    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   113141415 2     0.2529   -0.0001   -0.0001   -0.0001    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   113141616 2     0.0388   -0.0007   -0.0002   -0.0001    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   113151315 2   -81.5351   -0.3638   -0.0271   -0.0052   -0.0013  -80.8278   -0.3394   -0.0232   -0.0042   -0.0010
   113151414 2    -0.2881   -0.0025   -0.0004   -0.0001    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   113151415 2     0.6174    0.0087    0.0014    0.0003    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000
   113151616 2     0.1446    0.0010   -0.0001   -0.0001    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   114141414 2   -79.0748   -0.3191   -0.0200   -0.0034   -0.0008  -78.9849   -0.3180   -0.0197   -0.0033   -0.0007
   114141415 2     0.1443    0.0077    0.0011    0.0002    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000
   114141616 2     0.1066   -0.0005   -0.0001   -0.0001    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   114151415 2   -80.3089   -0.3684   -0.0277   -0.0053   -0.0013  -79.9293   -0.3517   -0.0248   -0.0045   -0.0011
   114151616 2    -0.1844    0.0000    0.0000    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   116161616 2   -65.3785   -0.2357   -0.0080    0.0020    0.0025  -64.4819   -0.1969   -0.0021    0.0007    0.0003
   112131213 3   -80.2351   -0.1848    0.0005    0.0014    0.0005  -80.3161   -0.2030   -0.0022    0.0007    0.0003
   112131214 3     0.1439    0.0099    0.0015    0.0004    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000
   112131215 3    -0.1593   -0.0075   -0.0012   -0.0003   -0.0001    0.0000    0.0000    0.0000    0.0000    0.0000
   112131314 3    -0.0492   -0.0033   -0.0006   -0.0001    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   112131315 3    -0.0265   -0.0010   -0.0001    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   112141214 3   -79.3323   -0.1989   -0.0015    0.0010    0.0004  -79.4177   -0.2154   -0.0038    0.0004    0.0003
   112141215 3    -0.1659   -0.0128   -0.0021   -0.0005   -0.0001    0.0000    0.0000    0.0000    0.0000    0.0000
   112141314 3     0.0179    0.0051    0.0009    0.0002    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000
   112141315 3     0.0208    0.0046    0.0008    0.0002    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000
   112151215 3   -80.2094   -0.2324   -0.0066   -0.0003    0.0001  -80.3621   -0.2491   -0.0090   -0.0008   -0.0001
   112151314 3    -0.0239    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   112151315 3     0.0285   -0.0024   -0.0005   -0.0001    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   113141314 3   -79.8354   -0.2913   -0.0160   -0.0025   -0.0006  -79.8834   -0.3057   -0.0181   -0.0030   -0.0007
   113141315 3    -0.0216    0.0010    0.0003    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   113151315 3   -80.8940   -0.3360   -0.0229   -0.0042   -0.0010  -80.8278   -0.3394   -0.0232   -0.0042   -0.0010
   112121212 4   -79.8610   -0.1019    0.0137    0.0046    0.0014  -79.8504   -0.1127    0.0120    0.0042    0.0013
   112121213 4     0.0370   -0.0008   -0.0003   -0.0001    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
