  0.1100E+00 -0.3082E+02
  0.1200E+00 -0.3242E+02
  0.1300E+00 -0.3397E+02
  0.1400E+00 -0.3550E+02
  0.1500E+00 -0.3698E+02
  0.1600E+00 -0.3843E+02
  0.1700E+00 -0.3982E+02
  0.1800E+00 -0.4117E+02
  0.1900E+00 -0.4246E+02
  0.2000E+00 -0.4370E+02
  0.2100E+00 -0.4488E+02
  0.2200E+00 -0.4601E+02
  0.2300E+00 -0.4710E+02
  0.2400E+00 -0.4813E+02
  0.2500E+00 -0.4913E+02
  0.2600E+00 -0.5008E+02
  0.2700E+00 -0.5099E+02
  0.2800E+00 -0.5187E+02
  0.2900E+00 -0.5272E+02
  0.3000E+00 -0.5354E+02
  0.3100E+00 -0.5433E+02
  0.3200E+00 -0.5509E+02
  0.3300E+00 -0.5583E+02
  0.3400E+00 -0.5655E+02
  0.3500E+00 -0.5725E+02
  0.3600E+00 -0.5792E+02
  0.3700E+00 -0.5858E+02
  0.3800E+00 -0.5921E+02
  0.3900E+00 -0.5982E+02
  0.4000E+00 -0.6042E+02
  0.4100E+00 -0.6099E+02
  0.4200E+00 -0.6155E+02
  0.4300E+00 -0.6208E+02
  0.4400E+00 -0.6259E+02
  0.4500E+00 -0.6309E+02
  0.4600E+00 -0.6356E+02
  0.4700E+00 -0.6401E+02
  0.4800E+00 -0.6444E+02
  0.4900E+00 -0.6485E+02
  0.5000E+00 -0.6523E+02
  0.5100E+00 -0.6560E+02
  0.5200E+00 -0.6594E+02
  0.5300E+00 -0.6627E+02
  0.5400E+00 -0.6657E+02
  0.5500E+00 -0.6685E+02
  0.5600E+00 -0.6711E+02
  0.5700E+00 -0.6735E+02
  0.5800E+00 -0.6757E+02
  0.5900E+00 -0.6777E+02
  0.6000E+00 -0.6796E+02
  0.6100E+00 -0.6812E+02
  0.6200E+00 -0.6826E+02
  0.6300E+00 -0.6839E+02
  0.6400E+00 -0.6849E+02
  0.6500E+00 -0.6858E+02
  0.6600E+00 -0.6866E+02
  0.6700E+00 -0.6871E+02
  0.6800E+00 -0.6875E+02
  0.6900E+00 -0.6877E+02
  0.7000E+00 -0.6878E+02
  0.7100E+00 -0.6877E+02
  0.7200E+00 -0.6874E+02
  0.7300E+00 -0.6870E+02
  0.7400E+00 -0.6865E+02
  0.7500E+00 -0.6858E+02
  0.7600E+00 -0.6849E+02
  0.7700E+00 -0.6839E+02
  0.7800E+00 -0.6828E+02
  0.7900E+00 -0.6816E+02
  0.8000E+00 -0.6802E+02
  0.8100E+00 -0.6787E+02
  0.8200E+00 -0.6770E+02
  0.8300E+00 -0.6753E+02
  0.8400E+00 -0.6734E+02
  0.8500E+00 -0.6715E+02
  0.8600E+00 -0.6694E+02
  0.8700E+00 -0.6672E+02
  0.8800E+00 -0.6649E+02
  0.8900E+00 -0.6626E+02
  0.9000E+00 -0.6601E+02
  0.9100E+00 -0.6576E+02
  0.9200E+00 -0.6550E+02
  0.9300E+00 -0.6523E+02
  0.9400E+00 -0.6496E+02
  0.9500E+00 -0.6468E+02
  0.9600E+00 -0.6440E+02
  0.9700E+00 -0.6411E+02
  0.9800E+00 -0.6382E+02
  0.9900E+00 -0.6353E+02
  0.1000E+01 -0.6323E+02
  0.1010E+01 -0.6294E+02
  0.1020E+01 -0.6264E+02
  0.1030E+01 -0.6234E+02
  0.1040E+01 -0.6204E+02
  0.1050E+01 -0.6173E+02
  0.1060E+01 -0.6143E+02
  0.1070E+01 -0.6113E+02
  0.1080E+01 -0.6083E+02
  0.1090E+01 -0.6053E+02
  0.1100E+01 -0.6023E+02
