  0.1100E+00 -0.2926E+02
  0.1200E+00 -0.3070E+02
  0.1300E+00 -0.3210E+02
  0.1400E+00 -0.3347E+02
  0.1500E+00 -0.3480E+02
  0.1600E+00 -0.3608E+02
  0.1700E+00 -0.3730E+02
  0.1800E+00 -0.3846E+02
  0.1900E+00 -0.3955E+02
  0.2000E+00 -0.4057E+02
  0.2100E+00 -0.4152E+02
  0.2200E+00 -0.4242E+02
  0.2300E+00 -0.4325E+02
  0.2400E+00 -0.4403E+02
  0.2500E+00 -0.4475E+02
  0.2600E+00 -0.4543E+02
  0.2700E+00 -0.4608E+02
  0.2800E+00 -0.4668E+02
  0.2900E+00 -0.4726E+02
  0.3000E+00 -0.4781E+02
  0.3100E+00 -0.4833E+02
  0.3200E+00 -0.4883E+02
  0.3300E+00 -0.4931E+02
  0.3400E+00 -0.4977E+02
  0.3500E+00 -0.5022E+02
  0.3600E+00 -0.5065E+02
  0.3700E+00 -0.5106E+02
  0.3800E+00 -0.5145E+02
  0.3900E+00 -0.5182E+02
  0.4000E+00 -0.5218E+02
  0.4100E+00 -0.5252E+02
  0.4200E+00 -0.5284E+02
  0.4300E+00 -0.5313E+02
  0.4400E+00 -0.5341E+02
  0.4500E+00 -0.5366E+02
  0.4600E+00 -0.5389E+02
  0.4700E+00 -0.5410E+02
  0.4800E+00 -0.5429E+02
  0.4900E+00 -0.5445E+02
  0.5000E+00 -0.5458E+02
  0.5100E+00 -0.5470E+02
  0.5200E+00 -0.5479E+02
  0.5300E+00 -0.5485E+02
  0.5400E+00 -0.5490E+02
  0.5500E+00 -0.5492E+02
  0.5600E+00 -0.5492E+02
  0.5700E+00 -0.5489E+02
  0.5800E+00 -0.5485E+02
  0.5900E+00 -0.5479E+02
  0.6000E+00 -0.5471E+02
  0.6100E+00 -0.5461E+02
  0.6200E+00 -0.5449E+02
  0.6300E+00 -0.5435E+02
  0.6400E+00 -0.5420E+02
  0.6500E+00 -0.5404E+02
  0.6600E+00 -0.5386E+02
  0.6700E+00 -0.5367E+02
  0.6800E+00 -0.5346E+02
  0.6900E+00 -0.5324E+02
  0.7000E+00 -0.5302E+02
  0.7100E+00 -0.5278E+02
  0.7200E+00 -0.5252E+02
  0.7300E+00 -0.5226E+02
  0.7400E+00 -0.5199E+02
  0.7500E+00 -0.5171E+02
  0.7600E+00 -0.5142E+02
  0.7700E+00 -0.5112E+02
  0.7800E+00 -0.5082E+02
  0.7900E+00 -0.5050E+02
  0.8000E+00 -0.5017E+02
  0.8100E+00 -0.4984E+02
  0.8200E+00 -0.4950E+02
  0.8300E+00 -0.4915E+02
  0.8400E+00 -0.4879E+02
  0.8500E+00 -0.4843E+02
  0.8600E+00 -0.4805E+02
  0.8700E+00 -0.4767E+02
  0.8800E+00 -0.4729E+02
  0.8900E+00 -0.4689E+02
  0.9000E+00 -0.4649E+02
  0.9100E+00 -0.4609E+02
  0.9200E+00 -0.4567E+02
  0.9300E+00 -0.4526E+02
  0.9400E+00 -0.4484E+02
  0.9500E+00 -0.4442E+02
  0.9600E+00 -0.4399E+02
  0.9700E+00 -0.4356E+02
  0.9800E+00 -0.4313E+02
  0.9900E+00 -0.4270E+02
  0.1000E+01 -0.4227E+02
  0.1010E+01 -0.4184E+02
  0.1020E+01 -0.4142E+02
  0.1030E+01 -0.4099E+02
  0.1040E+01 -0.4057E+02
  0.1050E+01 -0.4016E+02
  0.1060E+01 -0.3974E+02
  0.1070E+01 -0.3934E+02
  0.1080E+01 -0.3894E+02
  0.1090E+01 -0.3854E+02
  0.1100E+01 -0.3815E+02
