  0.7000  0.5029  0.1043  0.0097  0.0019  0.0928  0.0000  0.0000
  0.7100  0.5072  0.1070  0.0094  0.0018  0.0958  0.0000  0.0000
  0.7200  0.5114  0.1097  0.0092  0.0017  0.0989  0.0000  0.0000
  0.7300  0.5157  0.1124  0.0090  0.0015  0.1019  0.0000  0.0000
  0.7400  0.5199  0.1151  0.0088  0.0014  0.1050  0.0000  0.0000
  0.7500  0.5241  0.1179  0.0085  0.0013  0.1080  0.0000  0.0000
  0.7600  0.5282  0.1206  0.0083  0.0012  0.1111  0.0000  0.0000
  0.7700  0.5324  0.1234  0.0081  0.0011  0.1142  0.0000  0.0000
  0.7800  0.5364  0.1262  0.0079  0.0009  0.1174  0.0000  0.0000
  0.7900  0.5405  0.1290  0.0077  0.0008  0.1205  0.0000  0.0000
  0.8000  0.5445  0.1319  0.0075  0.0007  0.1237  0.0000  0.0000
  0.8100  0.5484  0.1348  0.0073  0.0007  0.1268  0.0000  0.0000
  0.8200  0.5523  0.1377  0.0071  0.0006  0.1300  0.0000  0.0000
  0.8300  0.5561  0.1406  0.0069  0.0005  0.1333  0.0000  0.0000
  0.8400  0.5599  0.1436  0.0067  0.0004  0.1365  0.0000  0.0000
  0.8500  0.5636  0.1466  0.0065  0.0003  0.1398  0.0000  0.0000
  0.8600  0.5672  0.1497  0.0063  0.0003  0.1431  0.0000  0.0000
  0.8700  0.5709  0.1527  0.0061  0.0002  0.1464  0.0000  0.0000
  0.8800  0.5745  0.1558  0.0060  0.0002  0.1497  0.0000  0.0000
  0.8900  0.5781  0.1589  0.0058  0.0001  0.1530  0.0000  0.0000
  0.9000  0.5817  0.1620  0.0057  0.0001  0.1563  0.0000  0.0000
  0.9100  0.5854  0.1651  0.0055  0.0000  0.1595  0.0000  0.0000
  0.9200  0.5892  0.1681  0.0054  0.0000  0.1627  0.0000  0.0000
  0.9300  0.5929  0.1712  0.0052  0.0000  0.1659  0.0000  0.0000
  0.9400  0.5967  0.1742  0.0051  0.0000  0.1691  0.0000  0.0000
  0.9500  0.6005  0.1772  0.0050  0.0000  0.1723  0.0000  0.0000
  0.9600  0.6043  0.1803  0.0049  0.0000  0.1754  0.0000  0.0000
  0.9700  0.6080  0.1834  0.0047  0.0000  0.1786  0.0000  0.0000
  0.9800  0.6118  0.1864  0.0046  0.0000  0.1818  0.0000  0.0000
  0.9900  0.6155  0.1895  0.0045  0.0000  0.1850  0.0000  0.0000
  1.0000  0.6192  0.1926  0.0044  0.0000  0.1882  0.0000  0.0000
  1.0100  0.6227  0.1958  0.0042  0.0000  0.1915  0.0000  0.0000
  1.0200  0.6261  0.1990  0.0041  0.0000  0.1949  0.0000  0.0000
  1.0300  0.6296  0.2022  0.0040  0.0000  0.1982  0.0000  0.0000
  1.0400  0.6330  0.2054  0.0038  0.0000  0.2016  0.0000  0.0000
  1.0500  0.6364  0.2086  0.0037  0.0000  0.2049  0.0000  0.0000
  1.0600  0.6399  0.2118  0.0036  0.0000  0.2083  0.0000  0.0000
  1.0700  0.6433  0.2151  0.0034  0.0000  0.2116  0.0000  0.0000
  1.0800  0.6468  0.2183  0.0033  0.0000  0.2150  0.0000  0.0000
  1.0900  0.6502  0.2215  0.0032  0.0000  0.2183  0.0000  0.0000
  1.1000  0.6537  0.2247  0.0031  0.0000  0.2216  0.0000  0.0000
  1.1100  0.6572  0.2279  0.0031  0.0000  0.2249  0.0000  0.0000
  1.1200  0.6607  0.2312  0.0030  0.0000  0.2281  0.0000  0.0000
  1.1300  0.6642  0.2344  0.0030  0.0000  0.2314  0.0000  0.0000
  1.1400  0.6676  0.2377  0.0029  0.0000  0.2348  0.0000  0.0000
  1.1500  0.6709  0.2410  0.0029  0.0000  0.2381  0.0000  0.0000
  1.1600  0.6742  0.2443  0.0028  0.0000  0.2415  0.0000  0.0000
  1.1700  0.6774  0.2477  0.0028  0.0000  0.2449  0.0000  0.0000
  1.1800  0.6806  0.2511  0.0028  0.0000  0.2483  0.0000  0.0000
  1.1900  0.6837  0.2545  0.0027  0.0000  0.2518  0.0000  0.0000
  1.2000  0.6867  0.2580  0.0027  0.0000  0.2553  0.0000  0.0000
  1.2100  0.6897  0.2615  0.0026  0.0000  0.2588  0.0000  0.0000
  1.2200  0.6926  0.2650  0.0026  0.0000  0.2624  0.0000  0.0000
  1.2300  0.6955  0.2685  0.0025  0.0000  0.2660  0.0000  0.0000
  1.2400  0.6984  0.2720  0.0024  0.0000  0.2696  0.0000  0.0000
  1.2500  0.7013  0.2755  0.0024  0.0000  0.2732  0.0000  0.0000
  1.2600  0.7042  0.2790  0.0023  0.0000  0.2767  0.0000  0.0000
  1.2700  0.7072  0.2825  0.0022  0.0000  0.2803  0.0000  0.0000
  1.2800  0.7102  0.2860  0.0021  0.0000  0.2838  0.0000  0.0000
  1.2900  0.7133  0.2894  0.0020  0.0000  0.2873  0.0000  0.0000
  1.3000  0.7165  0.2927  0.0019  0.0000  0.2908  0.0000  0.0000
