0.200000E+00  0.000000E+00
0.210000E+00  0.000000E+00
0.220000E+00  0.000000E+00
0.230000E+00  0.000000E+00
0.240000E+00  0.000000E+00
0.250000E+00  0.000000E+00
0.260000E+00  0.000000E+00
0.270000E+00  -.600000E-01
0.280000E+00  -.770000E+00
0.290000E+00  -.145000E+01
0.300000E+00  -.211000E+01
0.310000E+00  -.274000E+01
0.320000E+00  -.335000E+01
0.330000E+00  -.395000E+01
0.340000E+00  -.455000E+01
0.350000E+00  -.513000E+01
0.360000E+00  -.571000E+01
0.370000E+00  -.628000E+01
0.380000E+00  -.684000E+01
0.390000E+00  -.740000E+01
0.400000E+00  -.795000E+01
0.410000E+00  -.848000E+01
0.420000E+00  -.898000E+01
0.430000E+00  -.947000E+01
0.440000E+00  -.993000E+01
0.450000E+00  -.103700E+02
0.460000E+00  -.107900E+02
0.470000E+00  -.112000E+02
0.480000E+00  -.115800E+02
0.490000E+00  -.119600E+02
0.500000E+00  -.123200E+02
0.510000E+00  -.126700E+02
0.520000E+00  -.130000E+02
0.530000E+00  -.133300E+02
0.540000E+00  -.136400E+02
0.550000E+00  -.139600E+02
0.560000E+00  -.142600E+02
0.570000E+00  -.145600E+02
0.580000E+00  -.148600E+02
0.590000E+00  -.151600E+02
0.600000E+00  -.154500E+02
0.610000E+00  -.157600E+02
0.620000E+00  -.160700E+02
0.630000E+00  -.163700E+02
0.640000E+00  -.166700E+02
0.650000E+00  -.169600E+02
0.660000E+00  -.172400E+02
0.670000E+00  -.174800E+02
0.680000E+00  -.177000E+02
0.690000E+00  -.179200E+02
0.700000E+00  -.181400E+02
0.710000E+00  -.183600E+02
0.720000E+00  -.185800E+02
0.730000E+00  -.188000E+02
0.740000E+00  -.190100E+02
0.750000E+00  -.192200E+02
0.760000E+00  -.194100E+02
0.770000E+00  -.196000E+02
0.780000E+00  -.197700E+02
0.790000E+00  -.199200E+02
0.800000E+00  -.200600E+02
0.810000E+00  -.201000E+02
0.820000E+00  -.201400E+02
0.830000E+00  -.201800E+02
0.840000E+00  -.202500E+02
0.850000E+00  -.203400E+02
0.860000E+00  -.204600E+02
0.870000E+00  -.206200E+02
0.880000E+00  -.208200E+02
0.890000E+00  -.210500E+02
0.900000E+00  -.213100E+02
0.910000E+00  -.216500E+02
0.920000E+00  -.219900E+02
0.930000E+00  -.223300E+02
0.940000E+00  -.226800E+02
0.950000E+00  -.230200E+02
0.960000E+00  -.233500E+02
0.970000E+00  -.236800E+02
0.980000E+00  -.239900E+02
0.990000E+00  -.243000E+02
0.100000E+01  -.246100E+02
0.101000E+01  -.249300E+02
0.102000E+01  -.252700E+02
0.103000E+01  -.256400E+02
0.104000E+01  -.260300E+02
0.105000E+01  -.264400E+02
0.106000E+01  -.268800E+02
0.107000E+01  -.273500E+02
0.108000E+01  -.278300E+02
0.109000E+01  -.283300E+02
0.110000E+01  -.288400E+02
0.111000E+01  -.293600E+02
0.112000E+01  -.298700E+02
0.113000E+01  -.303800E+02
0.114000E+01  -.308700E+02
0.115000E+01  -.313400E+02
0.116000E+01  -.317800E+02
0.117000E+01  -.321700E+02
0.118000E+01  -.325000E+02
0.119000E+01  -.327800E+02
