   0.134E+00  0.3783E+02  0.2846E+00 -0.3703E+00 -0.5269E+03  0.3659E+01
   0.168E+00  0.1980E+02  0.1927E+00 -0.1066E-01 -0.1770E+02  0.3921E+00
   0.202E+00  0.1489E+02  0.2669E+00  0.1373E-02  0.2626E+01  0.3127E+00
   0.236E+00  0.1328E+02  0.3714E+00  0.4589E-02  0.9826E+01  0.4001E+00
   0.270E+00  0.1262E+02  0.5038E+00  0.7155E-02  0.1677E+02  0.5343E+00
   0.304E+00  0.1242E+02  0.5880E+00  0.8255E-02  0.2113E+02  0.6228E+00
   0.338E+00  0.1227E+02  0.6629E+00  0.9075E-02  0.2508E+02  0.7023E+00
   0.372E+00  0.1216E+02  0.7303E+00  0.9678E-02  0.2861E+02  0.7742E+00
   0.406E+00  0.1204E+02  0.7914E+00  0.1016E-01  0.3186E+02  0.8396E+00
   0.440E+00  0.1194E+02  0.8470E+00  0.1051E-01  0.3478E+02  0.8993E+00
   0.474E+00  0.1184E+02  0.8979E+00  0.1079E-01  0.3742E+02  0.9539E+00
   0.508E+00  0.1174E+02  0.9443E+00  0.1100E-01  0.3981E+02  0.1004E+01
   0.542E+00  0.1164E+02  0.9869E+00  0.1116E-01  0.4198E+02  0.1050E+01
   0.576E+00  0.1153E+02  0.1026E+01  0.1128E-01  0.4396E+02  0.1092E+01
   0.610E+00  0.1143E+02  0.1061E+01  0.1136E-01  0.4571E+02  0.1130E+01
   0.644E+00  0.1135E+02  0.1094E+01  0.1139E-01  0.4721E+02  0.1165E+01
   0.678E+00  0.1125E+02  0.1123E+01  0.1141E-01  0.4860E+02  0.1197E+01
   0.712E+00  0.1114E+02  0.1150E+01  0.1141E-01  0.4986E+02  0.1226E+01
   0.746E+00  0.1105E+02  0.1175E+01  0.1137E-01  0.5092E+02  0.1252E+01
   0.780E+00  0.1096E+02  0.1197E+01  0.1132E-01  0.5184E+02  0.1276E+01
   0.814E+00  0.1087E+02  0.1217E+01  0.1125E-01  0.5263E+02  0.1297E+01
   0.848E+00  0.1079E+02  0.1234E+01  0.1116E-01  0.5328E+02  0.1317E+01
   0.882E+00  0.1072E+02  0.1250E+01  0.1106E-01  0.5382E+02  0.1334E+01
   0.916E+00  0.1066E+02  0.1265E+01  0.1093E-01  0.5425E+02  0.1349E+01
   0.950E+00  0.1058E+02  0.1277E+01  0.1081E-01  0.5462E+02  0.1363E+01
   0.984E+00  0.1051E+02  0.1288E+01  0.1067E-01  0.5490E+02  0.1375E+01
   0.102E+01  0.1045E+02  0.1298E+01  0.1052E-01  0.5510E+02  0.1385E+01
   0.105E+01  0.1036E+02  0.1306E+01  0.1037E-01  0.5527E+02  0.1394E+01
   0.109E+01  0.1031E+02  0.1314E+01  0.1021E-01  0.5535E+02  0.1402E+01
   0.112E+01  0.1024E+02  0.1320E+01  0.1004E-01  0.5539E+02  0.1409E+01
   0.115E+01  0.1021E+02  0.1325E+01  0.9869E-02  0.5536E+02  0.1415E+01
   0.119E+01  0.1016E+02  0.1329E+01  0.9693E-02  0.5532E+02  0.1419E+01
   0.122E+01  0.1009E+02  0.1333E+01  0.9515E-02  0.5525E+02  0.1423E+01
   0.126E+01  0.1006E+02  0.1336E+01  0.9332E-02  0.5516E+02  0.1427E+01
   0.129E+01  0.1000E+02  0.1338E+01  0.9150E-02  0.5505E+02  0.1429E+01
   0.132E+01  0.9961E+01  0.1340E+01  0.8966E-02  0.5492E+02  0.1431E+01
   0.136E+01  0.9931E+01  0.1341E+01  0.8784E-02  0.5477E+02  0.1433E+01
   0.139E+01  0.9911E+01  0.1342E+01  0.8602E-02  0.5463E+02  0.1434E+01
   0.143E+01  0.9871E+01  0.1343E+01  0.8422E-02  0.5447E+02  0.1434E+01
   0.146E+01  0.9871E+01  0.1343E+01  0.8246E-02  0.5433E+02  0.1435E+01
   0.149E+01  0.9841E+01  0.1343E+01  0.8071E-02  0.5418E+02  0.1435E+01
   0.153E+01  0.9831E+01  0.1343E+01  0.7900E-02  0.5404E+02  0.1435E+01
   0.156E+01  0.9771E+01  0.1343E+01  0.7729E-02  0.5389E+02  0.1435E+01
   0.160E+01  0.9781E+01  0.1342E+01  0.7568E-02  0.5377E+02  0.1434E+01
   0.163E+01  0.9741E+01  0.1342E+01  0.7406E-02  0.5362E+02  0.1434E+01
   0.166E+01  0.9751E+01  0.1341E+01  0.7254E-02  0.5352E+02  0.1433E+01
   0.170E+01  0.9731E+01  0.1341E+01  0.7104E-02  0.5340E+02  0.1433E+01
   0.173E+01  0.9721E+01  0.1340E+01  0.6960E-02  0.5327E+02  0.1432E+01
   0.177E+01  0.9691E+01  0.1339E+01  0.6819E-02  0.5314E+02  0.1432E+01
   0.180E+01  0.9671E+01  0.1338E+01  0.6685E-02  0.5301E+02  0.1431E+01
