   0.134E+00  0.4110E+00  0.4616E-03  0.2710E-07  0.3871E-04  0.4616E-03
   0.168E+00  0.5810E+00  0.1296E-02  0.1222E-06  0.2186E-03  0.1296E-02
   0.202E+00  0.7710E+00  0.2980E-02  0.4196E-06  0.8997E-03  0.2980E-02
   0.236E+00  0.9810E+00  0.6071E-02  0.1204E-05  0.3002E-02  0.6071E-02
   0.270E+00  0.1411E+01  0.1782E-01  0.6601E-05  0.1851E-01  0.1782E-01
   0.304E+00  0.1541E+01  0.2300E-01  0.9138E-05  0.2879E-01  0.2300E-01
   0.338E+00  0.1681E+01  0.2978E-01  0.1276E-04  0.4451E-01  0.2978E-01
   0.372E+00  0.1821E+01  0.3777E-01  0.1742E-04  0.6646E-01  0.3777E-01
   0.406E+00  0.1971E+01  0.4802E-01  0.2393E-04  0.9879E-01  0.4802E-01
   0.440E+00  0.2111E+01  0.5858E-01  0.3141E-04  0.1394E+00  0.5858E-01
   0.474E+00  0.2261E+01  0.7213E-01  0.4159E-04  0.1967E+00  0.7213E-01
   0.508E+00  0.2401E+01  0.8581E-01  0.5304E-04  0.2661E+00  0.8581E-01
   0.542E+00  0.2551E+01  0.1031E+00  0.6832E-04  0.3605E+00  0.1031E+00
   0.576E+00  0.2691E+01  0.1202E+00  0.8522E-04  0.4718E+00  0.1203E+00
   0.610E+00  0.2831E+01  0.1397E+00  0.1054E-03  0.6088E+00  0.1397E+00
   0.644E+00  0.2971E+01  0.1610E+00  0.1293E-03  0.7761E+00  0.1610E+00
   0.678E+00  0.3111E+01  0.1850E+00  0.1575E-03  0.9776E+00  0.1850E+00
   0.712E+00  0.3241E+01  0.2079E+00  0.1874E-03  0.1202E+01  0.2079E+00
   0.746E+00  0.3371E+01  0.2332E+00  0.2220E-03  0.1465E+01  0.2332E+00
   0.780E+00  0.3501E+01  0.2612E+00  0.2618E-03  0.1771E+01  0.2612E+00
   0.814E+00  0.3621E+01  0.2880E+00  0.3027E-03  0.2099E+01  0.2881E+00
   0.848E+00  0.3731E+01  0.3140E+00  0.3435E-03  0.2439E+01  0.3140E+00
   0.882E+00  0.3841E+01  0.3414E+00  0.3892E-03  0.2823E+01  0.3415E+00
   0.916E+00  0.4011E+01  0.3840E+00  0.4753E-03  0.3503E+01  0.3853E+00
   0.950E+00  0.4231E+01  0.4425E+00  0.6122E-03  0.4539E+01  0.4508E+00
   0.984E+00  0.4401E+01  0.4894E+00  0.7304E-03  0.5479E+01  0.5068E+00
   0.102E+01  0.4531E+01  0.5268E+00  0.8255E-03  0.6291E+01  0.5532E+00
   0.105E+01  0.4631E+01  0.5582E+00  0.8988E-03  0.6969E+01  0.5921E+00
   0.109E+01  0.4691E+01  0.5763E+00  0.9314E-03  0.7405E+01  0.6152E+00
   0.112E+01  0.4711E+01  0.5827E+00  0.9215E-03  0.7557E+01  0.6235E+00
   0.115E+01  0.4681E+01  0.5718E+00  0.8587E-03  0.7340E+01  0.6101E+00
   0.119E+01  0.4601E+01  0.5492E+00  0.7553E-03  0.6759E+01  0.5807E+00
   0.122E+01  0.4441E+01  0.5023E+00  0.6009E-03  0.5714E+01  0.5220E+00
   0.126E+01  0.4161E+01  0.4235E+00  0.4068E-03  0.4187E+01  0.4290E+00
   0.129E+01  0.3811E+01  0.3328E+00  0.2416E-03  0.2716E+01  0.3576E+00
   0.132E+01  0.3551E+01  0.2713E+00  0.1561E-03  0.1904E+01  0.3125E+00
   0.136E+01  0.3181E+01  0.1968E+00  0.8153E-04  0.1094E+01  0.2484E+00
   0.139E+01  0.2611E+01  0.1100E+00  0.2693E-04  0.4054E+00  0.1628E+00
   0.143E+01  0.1551E+01  0.2345E-01  0.1719E-05  0.2974E-01  0.5925E-01
   0.146E+01  0.1000E-02  0.6271E-11  0.0000E+00         NaN  0.6271E-11
   0.149E+01  0.1000E-02  0.6412E-11  0.0000E+00         NaN  0.6412E-11
   0.153E+01  0.1000E-02  0.6549E-11  0.0000E+00         NaN  0.6549E-11
   0.156E+01  0.1000E-02  0.6679E-11  0.0000E+00         NaN  0.6679E-11
   0.160E+01  0.1000E-02  0.6804E-11  0.0000E+00         NaN  0.6804E-11
   0.163E+01  0.1000E-02  0.6921E-11  0.0000E+00         NaN  0.6921E-11
   0.166E+01  0.1000E-02  0.7030E-11  0.0000E+00         NaN  0.7030E-11
   0.170E+01  0.1000E-02  0.7129E-11  0.0000E+00         NaN  0.7129E-11
   0.173E+01  0.1000E-02  0.7219E-11  0.0000E+00         NaN  0.7219E-11
   0.177E+01  0.1000E-02  0.7298E-11  0.0000E+00         NaN  0.7298E-11
   0.180E+01  0.1000E-02  0.7364E-11  0.0000E+00         NaN  0.7364E-11
