    0.200     0.00     0.00     0.00     0.00
    0.210     0.00     0.00     0.00     0.00
    0.220     0.00     0.00     0.00     0.00
    0.230     0.00     0.00     0.00     0.00
    0.240     0.00     0.00     0.00     0.00
    0.250     0.00     0.00     0.00     0.00
    0.260     0.00     0.00     0.00     0.00
    0.270     0.00     0.00     0.00     0.00
    0.280     0.00     0.00     0.00     0.00
    0.290     0.00     0.00     0.00     0.00
    0.300     0.00     0.00     0.00     0.00
    0.310     0.00     0.00     0.00     0.00
    0.320     0.00     0.00     0.00     0.00
    0.330     0.00     0.00     0.00     0.00
    0.340     0.00     0.00     0.00     0.00
    0.350     0.00     0.00     0.00     0.00
    0.360     0.00     0.00     0.00     0.00
    0.370     0.00     0.00     0.00     0.00
    0.380     0.00     0.00     0.00     0.00
    0.390     0.00     0.00     0.00     0.00
    0.400     0.00     0.00     0.00     0.00
    0.410     0.00     0.00     0.00     0.00
    0.420     0.00     0.00     0.00     0.00
    0.430     0.00     0.00     0.00     0.00
    0.440     0.00     0.00     0.00     0.00
    0.450     0.00     0.00     0.00     0.00
    0.460     0.00     0.00     0.00     0.00
    0.470     0.00     0.00     0.00     0.00
    0.480     0.00     0.00     0.00     0.00
    0.490     0.00     0.00     0.00     0.00
    0.500     0.00     0.00     0.00     0.00
    0.510     0.00     0.00     0.00     0.00
    0.520     0.00     0.00     0.00     0.00
    0.530     0.00     0.00     0.00     0.00
    0.540     0.00     0.00     0.00     0.00
    0.550     0.00     0.00     0.00     0.00
    0.560     0.00     0.00     0.00     0.00
    0.570     0.00     0.00     0.00     0.00
    0.580     0.00     0.00     0.00     0.00
    0.590     0.00     0.00     0.00     0.00
    0.600     0.00     0.00     0.00     0.00
    0.610     0.00     0.00     0.00     0.00
    0.620     0.00     0.00     0.00     0.00
    0.630     0.00     0.00     0.00     0.00
    0.640     0.00     0.00     0.00     0.00
    0.650     0.00     0.00     0.00     0.00
    0.660     0.00     0.00     0.00     0.00
    0.670     0.00     0.00     0.00     0.00
    0.680     0.00     0.00     0.00     0.00
    0.690     0.00     0.00     0.00     0.00
    0.700     0.00     0.00     0.00     0.00
    0.710     0.00     0.00     0.00     0.00
    0.720     0.00     0.00     0.00     0.00
    0.730     0.00     0.00     0.00     0.00
    0.740     0.00     0.00     0.00     0.00
    0.750     0.00     0.00     0.00     0.00
    0.760     0.00     0.00     0.00     0.00
    0.770     0.00     0.00     0.00     0.00
    0.780     0.00     0.00     0.00     0.00
    0.790     0.00     0.00     0.00     0.00
    0.800     0.00     0.00     0.00     0.00
    0.810     0.00     0.00     0.00     0.00
    0.820     0.00     0.00     0.00     0.00
    0.830     0.00     0.00     0.00     0.00
    0.840     0.00     0.00     0.00     0.00
    0.850     0.00     0.00     0.00     0.00
    0.860     0.00     0.00     0.00     0.00
    0.870     0.00     0.00     0.00     0.00
    0.880     0.00     0.00     0.00     0.00
    0.890     0.00     0.00     0.00     0.00
    0.900     0.00     0.00     0.00     0.00
    0.910     0.00     0.00     0.00     0.00
    0.920     0.00     0.00     0.00     0.00
    0.930     0.00     0.00     0.00     0.00
    0.940     0.00     0.00     0.00     0.00
    0.950     0.00     0.00     0.00     0.00
    0.960     0.00     0.00     0.00     0.00
    0.970     0.00     0.00     0.00     0.00
    0.980     0.00     0.00     0.00     0.00
    0.990     0.00     0.00     0.00     0.00
    1.000     0.00     0.00     0.00     0.00
    1.010     0.00     0.00     0.00     0.00
    1.020     0.00     0.00     0.00     0.00
    1.030     0.00     0.00     0.00     0.00
    1.040     0.00     0.00     0.00     0.00
    1.050     0.00     0.00     0.00     0.00
    1.060     0.00     0.00     0.00     0.00
    1.070     0.00     0.00     0.00     0.00
    1.080     0.00     0.00     0.00     0.00
    1.090     0.00     0.00     0.00     0.00
    1.100     0.00     0.00     0.00     0.00
    1.110     0.00     0.00     0.00     0.00
    1.120     0.00     0.00     0.00     0.00
    1.130     0.00     0.00     0.00     0.00
    1.140     0.00     0.00     0.00     0.00
    1.150     0.00     0.00     0.00     0.00
    1.160     0.00     0.00     0.00     0.00
    1.170     0.00     0.00     0.00     0.00
    1.180     0.00     0.00     0.00     0.00
    1.190     0.00     0.00     0.00     0.00
