    0.200    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.210    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.220    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.230    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.240    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.250    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.260    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.270    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.280    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.290    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.300    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.310    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.320    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.330    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.340    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.350    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.360    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.370    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.380    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.390    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.400    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.410    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.420    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.430    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.440    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.450    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.460    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.470    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.480    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.490    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.500    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.510    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.520    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.530    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.540    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.550    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.560    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.570    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.580    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.590    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.600    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.610    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.620    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.630    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.640    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.650    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.660    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.670    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.680    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.690    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.700    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.710    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.720    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.730    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
    0.740    938.9    938.9      0.0   1197.0   1116.0   1193.0   1189.0
