1
0.2 0.01 1.20 0.01
12 5 3 3
0.0  0.1   0.2  0.3  0.4
0.0  0.25  0.5 
0.0  0.5   1.0
0.200000E+00  0.143595E+01  0.143595E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  -.240340E+02  0.000000E+00  -.238980E+02  0.000000E+00  -.184570E+02  0.000000E+00  -.402430E+02  0.000000E+00  -.175220E+02  0.000000E+00  -.169630E+02  0.000000E+00  -.114310E+02  0.000000E+00  -.114310E+02
0.200000E+00  0.143595E+01  0.143595E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  -.240340E+02  0.000000E+00  -.238980E+02  0.000000E+00  -.184570E+02  0.000000E+00  -.402430E+02  0.000000E+00  -.175220E+02  0.000000E+00  -.169630E+02  0.000000E+00  -.114310E+02  0.000000E+00  -.114310E+02
0.200000E+00  0.143595E+01  0.143595E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  -.240340E+02  0.000000E+00  -.238980E+02  0.000000E+00  -.184570E+02  0.000000E+00  -.402430E+02  0.000000E+00  -.175220E+02  0.000000E+00  -.169630E+02  0.000000E+00  -.114310E+02  0.000000E+00  -.114310E+02
0.200000E+00  0.164376E+01  0.113972E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.316020E+01  0.000000E+00  -.536180E+02  0.000000E+00  -.284630E+02  0.000000E+00  -.383280E+02  0.000000E+00  -.189900E+02  0.000000E+00  -.164910E+02  0.000000E+00  -.435560E+01  0.000000E+00  -.435560E+01
0.200000E+00  0.164376E+01  0.113972E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.316020E+01  0.000000E+00  -.536180E+02  0.000000E+00  -.284630E+02  0.000000E+00  -.383280E+02  0.000000E+00  -.189900E+02  0.000000E+00  -.164910E+02  0.000000E+00  -.435560E+01  0.000000E+00  -.435560E+01
0.200000E+00  0.164376E+01  0.113972E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.316020E+01  0.000000E+00  -.536180E+02  0.000000E+00  -.284630E+02  0.000000E+00  -.383280E+02  0.000000E+00  -.189900E+02  0.000000E+00  -.164910E+02  0.000000E+00  -.435560E+01  0.000000E+00  -.435560E+01
0.200000E+00  0.180919E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.281950E+02  0.000000E+00  -.947880E+02  0.000000E+00  -.418840E+02  0.000000E+00  -.335350E+02  0.000000E+00  -.244570E+02  0.000000E+00  -.191470E+02  0.000000E+00  0.174510E+02  0.000000E+00  0.174510E+02
0.200000E+00  0.180919E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.281950E+02  0.000000E+00  -.947880E+02  0.000000E+00  -.418840E+02  0.000000E+00  -.335350E+02  0.000000E+00  -.244570E+02  0.000000E+00  -.191470E+02  0.000000E+00  0.174510E+02  0.000000E+00  0.174510E+02
0.200000E+00  0.180919E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.281950E+02  0.000000E+00  -.947880E+02  0.000000E+00  -.418840E+02  0.000000E+00  -.335350E+02  0.000000E+00  -.244570E+02  0.000000E+00  -.191470E+02  0.000000E+00  0.174510E+02  0.000000E+00  0.174510E+02
 .20000D+00    .13864D+01    .13864D+01    .66651D+00    .66651D+00    .00000D+00    .00000D+00   -.23357D+02   -.35168D+01   -.23296D+02   -.13253D+01   -.93033D+01   -.82780D+01   -.26175D+02   -.35539D+01   -.15793D+02   -.49391D+01   -.15770D+02   -.16967D+01   -.11189D+02   -.11476D+01   -.12337D+02
 .20000D+00    .13864D+01    .13864D+01    .76296D+00    .52901D+00    .00000D+00    .00000D+00   -.22999D+02   -.39118D+01   -.22970D+02   -.75945D+00   -.73911D+01   -.92852D+01   -.30318D+02   -.49019D+01   -.16097D+02   -.40733D+01   -.16380D+02    .86563D+00   -.10818D+02   -.98729D+00   -.11806D+02
 .20000D+00    .13864D+01    .13864D+01    .83975D+00    .00000D+00    .00000D+00    .00000D+00   -.23038D+02   -.42817D+01   -.23035D+02   -.18520D+00   -.57712D+01   -.10294D+02   -.37729D+02   -.61197D+01   -.16507D+02   -.30307D+01   -.17063D+02    .36418D+01   -.10626D+02   -.66852D+00   -.11294D+02
 .20000D+00    .15870D+01    .11004D+01    .66651D+00    .66651D+00    .00000D+00    .00000D+00    .23328D+01   -.31242D+01   -.50622D+02   -.11822D+01   -.18140D+02   -.77820D+01   -.24853D+02   -.32410D+01   -.16002D+02   -.51222D+01   -.15797D+02   -.23144D+01   -.53030D+01   -.13172D+01   -.66201D+01
 .20000D+00    .15870D+01    .11004D+01    .76296D+00    .52901D+00    .00000D+00    .00000D+00    .23242D+01   -.36487D+01   -.50756D+02    .10365D+00   -.15752D+02   -.88304D+01   -.29051D+02   -.44120D+01   -.16330D+02   -.41646D+01   -.16887D+02    .39278D+00   -.52246D+01   -.12724D+01   -.64970D+01
 .20000D+00    .15870D+01    .11004D+01    .83975D+00    .00000D+00    .00000D+00    .00000D+00    .23095D+01   -.41537D+01   -.50899D+02    .14166D+01   -.13590D+02   -.10015D+02   -.36299D+02   -.55309D+01   -.16819D+02   -.30061D+01   -.18101D+02    .33807D+01   -.51305D+01   -.10687D+01   -.61992D+01
 .20000D+00    .17468D+01    .00000D+00    .66651D+00    .66651D+00    .00000D+00    .00000D+00    .25376D+02   -.29348D+01   -.87472D+02   -.14490D+01   -.30258D+02   -.72565D+01   -.21146D+02   -.30255D+01   -.20461D+02   -.53239D+01   -.16023D+02   -.32142D+01    .12795D+02   -.14995D+01    .11295D+02
 .20000D+00    .17468D+01    .00000D+00    .76296D+00    .52901D+00    .00000D+00    .00000D+00    .25418D+02   -.35153D+01   -.87695D+02    .63785D+00   -.27830D+02   -.83373D+01   -.24769D+02   -.40261D+01   -.20542D+02   -.42469D+01   -.17175D+02   -.20555D+00    .12709D+02   -.16484D+01    .11060D+02
 .20000D+00    .17468D+01    .00000D+00    .83975D+00    .00000D+00    .00000D+00    .00000D+00    .25457D+02   -.40836D+01   -.87945D+02    .25803D+01   -.25633D+02   -.94891D+01   -.31025D+02   -.50611D+01   -.20619D+02   -.29545D+01   -.18634D+02    .31173D+01    .12634D+02   -.16475D+01    .10986D+02
 .20000D+00    .13330D+01    .13330D+01    .83975D+00    .83975D+00    .00000D+00    .00000D+00   -.22881D+02   -.72271D+01   -.22870D+02   -.28497D+01   -.38259D+01   -.15847D+02   -.17908D+02   -.66794D+01   -.15736D+02   -.93731D+01   -.16162D+02   -.32785D+01   -.10949D+02   -.21105D+01   -.13060D+02
 .20000D+00    .13330D+01    .13330D+01    .96127D+00    .66651D+00    .00000D+00    .00000D+00   -.22033D+02   -.78354D+01   -.22084D+02   -.14069D+01   -.49492D-02   -.17973D+02   -.24093D+02   -.88595D+01   -.15837D+02   -.77171D+01   -.16807D+02    .17780D+01   -.10189D+02   -.19547D+01   -.12144D+02
 .20000D+00    .13330D+01    .13330D+01    .10580D+01    .00000D+00    .00000D+00    .00000D+00   -.21806D+02   -.83917D+01   -.21927D+02    .13160D-01    .31270D+01   -.20447D+02   -.35338D+02   -.11167D+02   -.16479D+02   -.56693D+01   -.18126D+02    .75534D+01   -.96629D+01   -.13600D+01   -.11023D+02
 .20000D+00    .15259D+01    .10580D+01    .83975D+00    .83975D+00    .00000D+00    .00000D+00    .13297D+01   -.64658D+01   -.47672D+02   -.25329D+01   -.11331D+02   -.14888D+02   -.16384D+02   -.59097D+01   -.15338D+02   -.96483D+01   -.13210D+02   -.44899D+01   -.59219D+01   -.23126D+01   -.82344D+01
 .20000D+00    .15259D+01    .10580D+01    .96127D+00    .66651D+00    .00000D+00    .00000D+00    .15302D+01   -.73475D+01   -.47543D+02    .16086D-01   -.72811D+01   -.17348D+02   -.22370D+02   -.78554D+01   -.15688D+02   -.79477D+01   -.15077D+02    .95713D+00   -.56410D+01   -.23950D+01   -.80360D+01
 .20000D+00    .15259D+01    .10580D+01    .10580D+01    .00000D+00    .00000D+00    .00000D+00    .14884D+01   -.82046D+01   -.47826D+02    .26040D+01   -.38361D+01   -.20143D+02   -.33321D+02   -.10036D+02   -.16532D+02   -.56737D+01   -.17283D+02    .72143D+01   -.54476D+01   -.20589D+01   -.75064D+01
 .20000D+00    .16795D+01    .00000D+00    .83975D+00    .83975D+00    .00000D+00    .00000D+00    .22895D+02   -.60319D+01   -.83571D+02   -.33881D+01   -.21854D+02   -.13978D+02   -.13250D+02   -.55557D+01   -.16975D+02   -.10439D+02   -.14014D+02   -.66701D+01    .88322D+01   -.26007D+01    .62315D+01
 .20000D+00    .16795D+01    .00000D+00    .96127D+00    .66651D+00    .00000D+00    .00000D+00    .22966D+02   -.70600D+01   -.84032D+02    .41312D+00   -.17914D+02   -.16659D+02   -.18934D+02   -.72615D+01   -.17755D+02   -.81849D+01   -.16233D+02   -.32913D+00    .86940D+01   -.30339D+01    .56601D+01
 .20000D+00    .16795D+01    .00000D+00    .10580D+01    .00000D+00    .00000D+00    .00000D+00    .23129D+02   -.80095D+01   -.84406D+02    .41497D+01   -.14242D+02   -.19710D+02   -.28947D+02   -.92125D+01   -.18534D+02   -.57348D+01   -.19019D+02    .68758D+01    .86428D+01   -.30578D+01    .55850D+01
 .20000D+00    .12750D+01    .12750D+01    .96127D+00    .96127D+00    .00000D+00    .00000D+00   -.21025D+02   -.11004D+02   -.21068D+02   -.44263D+01    .18776D+01   -.23348D+02   -.99811D+01   -.95965D+01   -.14173D+02   -.13912D+02   -.14939D+02   -.49962D+01   -.98965D+01   -.28641D+01   -.12761D+02
 .20000D+00    .12750D+01    .12750D+01    .11004D+01    .76296D+00    .00000D+00    .00000D+00   -.20404D+02   -.11782D+02   -.20528D+02   -.21130D+01    .66943D+01   -.26719D+02   -.18084D+02   -.12392D+02   -.14525D+02   -.11090D+02   -.16129D+02    .29000D+01   -.91229D+01   -.29577D+01   -.12081D+02
 .20000D+00    .12750D+01    .12750D+01    .12111D+01    .00000D+00    .00000D+00    .00000D+00   -.20238D+02   -.12373D+02   -.20494D+02    .35186D+00    .10856D+02   -.30499D+02   -.32316D+02   -.14897D+02   -.15551D+02   -.76474D+01   -.18357D+02    .13199D+02   -.84442D+01   -.22345D+01   -.10679D+02
 .20000D+00    .14595D+01    .10120D+01    .96127D+00    .96127D+00    .00000D+00    .00000D+00    .83567D+00   -.99982D+01   -.43754D+02   -.40270D+01   -.49562D+01   -.22115D+02   -.88465D+01   -.85903D+01   -.13387D+02   -.14552D+02   -.11526D+02   -.72927D+01   -.60731D+01   -.31003D+01   -.91735D+01
 .20000D+00    .14595D+01    .10120D+01    .11004D+01    .76296D+00    .00000D+00    .00000D+00    .96037D+00   -.11140D+02   -.43853D+02   -.16560D+00    .27884D+00   -.25935D+02   -.16550D+02   -.11097D+02   -.13780D+02   -.11390D+02   -.14231D+02    .14665D+01   -.57511D+01   -.34871D+01   -.92382D+01
 .20000D+00    .14595D+01    .10120D+01    .12111D+01    .00000D+00    .00000D+00    .00000D+00    .93556D+00   -.12144D+02   -.44214D+02    .36861D+01    .47411D+01   -.30053D+02   -.30565D+02   -.13483D+02   -.15118D+02   -.76554D+01   -.17848D+02    .12827D+02   -.54273D+01   -.31091D+01   -.85364D+01
 .20000D+00    .16064D+01    .00000D+00    .96127D+00    .96127D+00    .00000D+00    .00000D+00    .20788D+02   -.93597D+01   -.76986D+02   -.48530D+01   -.14074D+02   -.21043D+02   -.62949D+01   -.80921D+01   -.13671D+02   -.15195D+02   -.11595D+02   -.97254D+01    .55401D+01   -.34443D+01    .20958D+01
 .20000D+00    .16064D+01    .00000D+00    .11004D+01    .76296D+00    .00000D+00    .00000D+00    .20851D+02   -.10714D+02   -.77685D+02    .93800D+00   -.89256D+01   -.25032D+02   -.13578D+02   -.10380D+02   -.14565D+02   -.11591D+02   -.14984D+02    .22115D-01    .53856D+01   -.42821D+01    .11036D+01
 .20000D+00    .16064D+01    .00000D+00    .12111D+01    .00000D+00    .00000D+00    .00000D+00    .20970D+02   -.11896D+02   -.78347D+02    .63400D+01   -.42027D+01   -.29301D+02   -.26607D+02   -.12563D+02   -.15869D+02   -.76696D+01   -.19422D+02    .12158D+02    .53402D+01   -.43295D+01    .10106D+01
 .20000D+00    .12111D+01    .12111D+01    .10580D+01    .10580D+01    .00000D+00    .00000D+00   -.18398D+02   -.15048D+02   -.18521D+02   -.60085D+01    .68954D+01   -.30845D+02   -.29396D+01   -.12431D+02   -.12522D+02   -.18188D+02   -.13460D+02   -.65157D+01   -.86293D+01   -.35415D+01   -.12171D+02
 .20000D+00    .12111D+01    .12111D+01    .12111D+01    .83975D+00    .00000D+00    .00000D+00   -.18149D+02   -.15761D+02   -.18351D+02   -.30614D+01    .12452D+02   -.35111D+02   -.12324D+02   -.15711D+02   -.13171D+02   -.14079D+02   -.15289D+02    .53288D+01   -.78877D+01   -.40783D+01   -.11966D+02
 .20000D+00    .12111D+01    .12111D+01    .13330D+01    .00000D+00    .00000D+00    .00000D+00   -.18252D+02   -.16250D+02   -.18626D+02    .71508D+00    .17901D+02   -.40396D+02   -.29050D+02   -.18542D+02   -.14462D+02   -.98492D+01   -.18228D+02    .18571D+02   -.71356D+01   -.33423D+01   -.10478D+02
