  0  7  0  7  0  7  0  7  0  2   -.4388
  0  7  0  7  0  7  1  5  0  2   -.2088
  0  7  0  7  1  5  1  5  0  2    .1203
  0  7  0  7  1  5  1  3  0  2   -.1285
  0  7  0  7  1  3  1  3  0  2   -.1666
  0  7  0  7  1  3  2  1  0  2   -.0918
  0  7  0  7  2  1  2  1  0  2    .0298
  0  7  0  7  0 11  0 11  0  2   -.9742
  0  7  1  5  0  7  1  5  0  2  -1.5488
  0  7  1  5  1  5  1  5  0  2    .0770
  0  7  1  5  1  5  1  3  0  2    .4205
  0  7  1  5  1  3  1  3  0  2   -.2377
  0  7  1  5  1  3  2  1  0  2   -.4990
  0  7  1  5  2  1  2  1  0  2   -.0793
  0  7  1  5  0 11  0 11  0  2   -.1727
  1  5  1  5  1  5  1  5  0  2   -.4055
  1  5  1  5  1  5  1  3  0  2   1.0305
  1  5  1  5  1  3  1  3  0  2    .5311
  1  5  1  5  1  3  2  1  0  2    .1070
  1  5  1  5  2  1  2  1  0  2   -.3109
  1  5  1  5  0 11  0 11  0  2    .1400
  1  5  1  3  1  5  1  3  0  2  -1.9282
  1  5  1  3  1  3  1  3  0  2   -.1073
  1  5  1  3  1  3  2  1  0  2    .5622
  1  5  1  3  2  1  2  1  0  2    .6752
  1  5  1  3  0 11  0 11  0  2   -.3107
  1  3  1  3  1  3  1  3  0  2   -.2045
  1  3  1  3  1  3  2  1  0  2   -.3598
  1  3  1  3  2  1  2  1  0  2    .0433
  1  3  1  3  0 11  0 11  0  2   -.2314
  1  3  2  1  1  3  2  1  0  2   -.9118
  1  3  2  1  2  1  2  1  0  2   -.1506
  1  3  2  1  0 11  0 11  0  2   -.0555
  2  1  2  1  2  1  2  1  0  2  -1.1427
  2  1  2  1  0 11  0 11  0  2    .1118
  0 11  0 11  0 11  0 11  0  2   -.3045
  0  7  0 11  0  7  0 11  0  4  -2.3356
  0  7  1  5  0  7  1  5  0  4   -.9155
  0  7  1  5  0  7  1  3  0  4    .4324
  0  7  1  5  1  5  1  3  0  4   -.3114
  0  7  1  5  1  5  2  1  0  4   -.1801
  0  7  1  5  1  3  2  1  0  4   -.2058
  0  7  1  3  0  7  1  3  0  4   -.2251
  0  7  1  3  1  5  1  3  0  4    .2795
  0  7  1  3  1  5  2  1  0  4    .1887
  0  7  1  3  1  3  2  1  0  4    .2316
  1  5  1  3  1  5  1  3  0  4  -1.1155
  1  5  1  3  1  5  2  1  0  4   -.4202
  1  5  1  3  1  3  2  1  0  4   -.4670
  1  5  2  1  1  5  2  1  0  4   -.2470
  1  5  2  1  1  3  2  1  0  4   -.7473
  1  3  2  1  1  3  2  1  0  4   -.5314
  0  7  0 11  0  7  0 11  0  6  -1.1709
  0  7  0 11  1  5  0 11  0  6    .5199
  1  5  0 11  1  5  0 11  0  6   -.2117
  0  7  0  7  0  7  0  7  0  6   -.0929
  0  7  0  7  0  7  1  5  0  6   -.1273
  0  7  0  7  0  7  1  3  0  6   -.2006
  0  7  0  7  0  7  2  1  0  6   -.1194
  0  7  0  7  1  5  1  5  0  6   -.0081
  0  7  0  7  1  5  1  3  0  6    .0709
  0  7  0  7  1  5  2  1  0  6   -.0013
  0  7  0  7  1  3  1  3  0  6   -.1441
  0  7  0  7  0 11  0 11  0  6   -.4021
  0  7  1  5  0  7  1  5  0  6   -.4720
  0  7  1  5  0  7  1  3  0  6   -.4220
  0  7  1  5  0  7  2  1  0  6   -.4585
  0  7  1  5  1  5  1  5  0  6   -.1305
