  0  5  0  5  0  5  0  5  0  2  -1.1797
  0  5  0  5  0  5  0  3  0  2   3.2725
  0  5  0  5  0  3  0  3  0  2   1.7340
  0  5  0  5  0  3  1  1  0  2    .3471
  0  5  0  5  1  1  1  1  0  2   -.7344
  0  5  0  3  0  5  0  3  0  2  -5.7107
  0  5  0  3  0  3  0  3  0  2   -.2488
  0  5  0  3  0  3  1  1  0  2   1.6279
  0  5  0  3  1  1  1  1  0  2   1.8670
  0  3  0  3  0  3  0  3  0  2   -.5930
  0  3  0  3  0  3  1  1  0  2   -.8024
  0  3  0  3  1  1  1  1  0  2   -.0836
  0  3  1  1  0  3  1  1  0  2  -2.6948
  0  3  1  1  1  1  1  1  0  2   -.1793
  1  1  1  1  1  1  1  1  0  2  -3.0599
  0  5  0  3  0  5  0  3  0  4  -4.1077
  0  5  0  3  0  5  1  1  0  4  -1.3920
  0  5  0  3  0  3  1  1  0  4  -1.5257
  0  5  1  1  0  5  1  1  0  4   -.3705
  0  5  1  1  0  3  1  1  0  4  -2.4057
  0  3  1  1  0  3  1  1  0  4  -1.2386
  0  5  0  5  0  5  0  5  0  6   -.6878
  0  5  0  5  0  5  0  3  0  6   1.9253
  0  5  0  5  0  5  1  1  0  6  -1.5028
  0  5  0  5  0  3  0  3  0  6    .5604
  0  5  0  3  0  5  0  3  0  6   -.8666
  0  5  0  3  0  5  1  1  0  6   1.0413
  0  5  0  3  0  3  0  3  0  6   1.9871
  0  5  1  1  0  5  1  1  0  6  -3.1447
  0  5  1  1  0  3  0  3  0  6    .1611
  0  3  0  3  0  3  0  3  0  6  -2.0940
  0  5  0  3  0  5  0  3  0  8  -3.9540
  0  5  0  5  0  5  0  5  0 10  -3.1843
  0  5  0  5  0  5  0  5  2  0  -2.4865
  0  5  0  5  0  3  0  3  2  0  -3.4959
  0  5  0  5  1  1  1  1  2  0   -.9711
  0  3  0  3  0  3  0  3  2  0   -.9157
  0  3  0  3  1  1  1  1  2  0   -.7411
  1  1  1  1  1  1  1  1  2  0  -1.9286
  0  5  0  3  0  5  0  3  2  2   -.2880
  0  5  0  3  0  3  1  1  2  2   -.0907
  0  3  1  1  0  3  1  1  2  2    .2191
  0  5  0  5  0  5  0  5  2  4   -.9681
  0  5  0  5  0  5  0  3  2  4   -.2758
  0  5  0  5  0  5  1  1  2  4   -.7852
  0  5  0  5  0  3  0  3  2  4   -.8678
  0  5  0  5  0  3  1  1  2  4    .8030
  0  5  0  3  0  5  0  3  2  4   -.2540
  0  5  0  3  0  5  1  1  2  4   -.2249
  0  5  0  3  0  3  0  3  2  4   -.9649
  0  5  0  3  0  3  1  1  2  4    .7029
  0  5  1  1  0  5  1  1  2  4  -1.0982
  0  5  1  1  0  3  0  3  2  4   -.6673
  0  5  1  1  0  3  1  1  2  4   1.3095
  0  3  0  3  0  3  0  3  2  4    .1102
  0  3  0  3  0  3  1  1  2  4    .1912
  0  3  1  1  0  3  1  1  2  4   -.2312
  0  5  0  3  0  5  0  3  2  6    .1919
  0  5  0  3  0  5  1  1  2  6   -.0774
  0  5  1  1  0  5  1  1  2  6    .1602
  0  5  0  5  0  5  0  5  2  8    .0002
  0  5  0  5  0  5  0  3  2  8  -1.2829
  0  5  0  3  0  5  0  3  2  8  -1.4739
