 195
  0  7  0  7  0  7  0  7  0  2  -1.1529
  0  7  0  7  0  7  0  5  0  2   1.9577
  0  7  0  7  0  5  0  5  0  2    .9626
  0  7  0  7  0  5  1  3  0  2    .1143
  0  7  0  7  1  3  1  3  0  2   -.6089
  0  7  0  7  1  3  1  1  0  2    .4685
  0  7  0  7  1  1  1  1  0  2    .1042
  0  7  0  5  0  7  0  5  0  2  -5.0793
  0  7  0  5  0  5  0  5  0  2   -.4528
  0  7  0  5  0  5  1  3  0  2   1.4309
  0  7  0  5  1  3  1  3  0  2    .9209
  0  7  0  5  1  3  1  1  0  2  -1.7577
  0  7  0  5  1  1  1  1  0  2    .2316
  0  5  0  5  0  5  0  5  0  2   -.8585
  0  5  0  5  0  5  1  3  0  2   -.3481
  0  5  0  5  1  3  1  3  0  2    .0287
  0  5  0  5  1  3  1  1  0  2   -.0882
  0  5  0  5  1  1  1  1  0  2   -.2411
  0  5  1  3  0  5  1  3  0  2  -2.5716
  0  5  1  3  1  3  1  3  0  2   -.1470
  0  5  1  3  1  3  1  1  0  2    .8691
  0  5  1  3  1  1  1  1  0  2   -.5602
  1  3  1  3  1  3  1  3  0  2   -.6673
  1  3  1  3  1  3  1  1  0  2   1.8707
  1  3  1  3  1  1  1  1  0  2    .9961
  1  3  1  1  1  3  1  1  0  2  -2.7302
  1  3  1  1  1  1  1  1  0  2    .8340
  1  1  1  1  1  1  1  1  0  2  -1.3347
  0  7  0  5  0  7  0  5  0  4  -3.3226
  0  7  0  5  0  7  1  3  0  4   -.7051
  0  7  0  5  0  5  1  3  0  4   -.6958
  0  7  0  5  0  5  1  1  0  4    .5677
  0  7  0  5  1  3  1  1  0  4   -.7604
  0  7  1  3  0  7  1  3  0  4   -.5777
  0  7  1  3  0  5  1  3  0  4  -1.2687
  0  7  1  3  0  5  1  1  0  4   1.0424
  0  7  1  3  1  3  1  1  0  4   -.6127
  0  5  1  3  0  5  1  3  0  4  -1.4338
  0  5  1  3  0  5  1  1  0  4    .3824
  0  5  1  3  1  3  1  1  0  4   -.3114
  0  5  1  1  0  5  1  1  0  4   -.4059
  0  5  1  1  1  3  1  1  0  4    .5406
  1  3  1  1  1  3  1  1  0  4  -2.3287
  0  7  0  7  0  7  0  7  0  6   -.3069
  0  7  0  7  0  7  0  5  0  6   1.1408
  0  7  0  7  0  7  1  3  0  6   -.5939
  0  7  0  7  0  7  1  1  0  6    .5471
  0  7  0  7  0  5  0  5  0  6    .6631
  0  7  0  7  0  5  1  3  0  6   -.0549
  0  7  0  7  0  5  1  1  0  6   -.0003
  0  7  0  7  1  3  1  3  0  6   -.3490
  0  7  0  5  0  7  0  5  0  6  -1.2872
  0  7  0  5  0  7  1  3  0  6    .3109
  0  7  0  5  0  7  1  1  0  6   -.5806
  0  7  0  5  0  5  0  5  0  6    .6508
  0  7  0  5  0  5  1  3  0  6    .7018
  0  7  0  5  0  5  1  1  0  6    .5793
  0  7  0  5  1  3  1  3  0  6    .5327
  0  7  1  3  0  7  1  3  0  6   -.5555
  0  7  1  3  0  7  1  1  0  6   1.3932
  0  7  1  3  0  5  0  5  0  6    .1462
  0  7  1  3  0  5  1  3  0  6   -.6706
  0  7  1  3  0  5  1  1  0  6    .7277
  0  7  1  3  1  3  1  3  0  6   -.6185
  0  7  1  1  0  7  1  1  0  6  -1.6619
  0  7  1  1  0  5  0  5  0  6   -.1955
  0  7  1  1  0  5  1  3  0  6    .1203
  0  7  1  1  0  5  1  1  0  6    .4802
  0  7  1  1  1  3  1  3  0  6    .5940
  0  5  0  5  0  5  0  5  0  6   -.5141
  0  5  0  5  0  5  1  3  0  6   -.2759
  0  5  0  5  0  5  1  1  0  6   -.5422
  0  5  0  5  1  3  1  3  0  6   -.0946
  0  5  1  3  0  5  1  3  0  6   -.5617
  0  5  1  3  0  5  1  1  0  6  -1.0922
  0  5  1  3  1  3  1  3  0  6   -.3860
  0  5  1  1  0  5  1  1  0  6  -1.4911
  0  5  1  1  1  3  1  3  0  6   -.0539
  1  3  1  3  1  3  1  3  0  6  -2.1266
  0  7  0  5  0  7  0  5  0  8  -1.9249
  0  7  0  5  0  7  1  3  0  8   -.0514
  0  7  0  5  0  7  1  1  0  8   -.6270
  0  7  0  5  0  5  1  3  0  8   -.6396
  0  7  1  3  0  7  1  3  0  8   -.2378
  0  7  1  3  0  7  1  1  0  8    .1267
  0  7  1  3  0  5  1  3  0  8   -.8018
  0  7  1  1  0  7  1  1  0  8   -.8288
  0  7  1  1  0  5  1  3  0  8  -1.5329
  0  5  1  3  0  5  1  3  0  8   -.8557
  0  7  0  7  0  7  0  7  0 10   -.4574
  0  7  0  7  0  7  0  5  0 10   1.0092
  0  7  0  7  0  7  1  3  0 10   -.8286
  0  7  0  7  0  5  0  5  0 10    .2754
  0  7  0  5  0  7  0  5  0 10   -.0448
  0  7  0  5  0  7  1  3  0 10    .4732
  0  7  0  5  0  5  0  5  0 10   1.1961
  0  7  1  3  0  7  1  3  0 10  -2.3146
  0  7  1  3  0  5  0  5  0 10    .0821
  0  5  0  5  0  5  0  5  0 10  -1.9610
  0  7  0  5  0  7  0  5  0 12  -2.5567
  0  7  0  7  0  7  0  7  0 14  -2.3571
  0  7  0  7  0  7  0  7  2  0  -2.0713
  0  7  0  7  0  5  0  5  2  0  -1.9764
  0  7  0  7  1  3  1  3  2  0   -.8712
  0  7  0  7  1  1  1  1  2  0   -.5245
  0  5  0  5  0  5  0  5  2  0  -1.3709
  0  5  0  5  1  3  1  3  2  0   -.5382
  0  5  0  5  1  1  1  1  2  0   -.4568
  1  3  1  3  1  3  1  3  2  0  -1.3007
  1  3  1  3  1  1  1  1  2  0  -1.4278
  1  1  1  1  1  1  1  1  2  0   -.3086
  0  7  0  5  0  7  0  5  2  2   -.6031
  0  7  0  5  0  5  1  3  2  2    .0368
  0  7  0  5  1  3  1  1  2  2   -.2209
  0  5  1  3  0  5  1  3  2  2   -.0838
  0  5  1  3  1  3  1  1  2  2   -.0037
  1  3  1  1  1  3  1  1  2  2    .1458
  0  7  0  7  0  7  0  7  2  4   -.8481
  0  7  0  7  0  7  0  5  2  4    .2016
  0  7  0  7  0  7  1  3  2  4   -.5112
  0  7  0  7  0  5  0  5  2  4   -.6181
  0  7  0  7  0  5  1  3  2  4    .3224
  0  7  0  7  0  5  1  1  2  4   -.3791
  0  7  0  7  1  3  1  3  2  4   -.3476
  0  7  0  7  1  3  1  1  2  4   -.1940
  0  7  0  5  0  7  0  5  2  4   -.4423
  0  7  0  5  0  7  1  3  2  4   -.0447
  0  7  0  5  0  5  0  5  2  4   -.6057
  0  7  0  5  0  5  1  3  2  4    .3172
  0  7  0  5  0  5  1  1  2  4   -.1473
  0  7  0  5  1  3  1  3  2  4    .0840
  0  7  0  5  1  3  1  1  2  4   -.2113
  0  7  1  3  0  7  1  3  2  4   -.9716
  0  7  1  3  0  5  0  5  2  4   -.2963
  0  7  1  3  0  5  1  3  2  4    .3001
  0  7  1  3  0  5  1  1  2  4   -.9810
  0  7  1  3  1  3  1  3  2  4   -.3610
  0  7  1  3  1  3  1  1  2  4   -.4649
  0  5  0  5  0  5  0  5  2  4   -.2943
  0  5  0  5  0  5  1  3  2  4   -.0369
  0  5  0  5  0  5  1  1  2  4   -.3011
  0  5  0  5  1  3  1  3  2  4   -.0787
  0  5  0  5  1  3  1  1  2  4   -.2527
  0  5  1  3  0  5  1  3  2  4    .1970
  0  5  1  3  0  5  1  1  2  4    .5287
  0  5  1  3  1  3  1  3  2  4    .0732
  0  5  1  3  1  3  1  1  2  4    .2165
  0  5  1  1  0  5  1  1  2  4   -.1568
  0  5  1  1  1  3  1  3  2  4   -.1409
  0  5  1  1  1  3  1  1  2  4   -.2817
  1  3  1  3  1  3  1  3  2  4   -.4587
  1  3  1  3  1  3  1  1  2  4   -.7506
  1  3  1  1  1  3  1  1  2  4   -.8531
  0  7  0  5  0  7  0  5  2  6    .1871
  0  7  0  5  0  7  1  3  2  6   -.1349
  0  7  0  5  0  7  1  1  2  6   -.0259
  0  7  0  5  0  5  1  3  2  6   -.1724
  0  7  0  5  0  5  1  1  2  6    .0890
  0  7  1  3  0  7  1  3  2  6   -.0506
  0  7  1  3  0  7  1  1  2  6    .1770
  0  7  1  3  0  5  1  3  2  6    .0949
  0  7  1  3  0  5  1  1  2  6   -.0738
  0  7  1  1  0  7  1  1  2  6    .0020
  0  7  1  1  0  5  1  3  2  6    .2499
  0  7  1  1  0  5  1  1  2  6   -.1090
  0  5  1  3  0  5  1  3  2  6    .2502
  0  5  1  3  0  5  1  1  2  6   -.0033
  0  5  1  1  0  5  1  1  2  6    .2294
  0  7  0  7  0  7  0  7  2  8   -.0745
  0  7  0  7  0  7  0  5  2  8   -.3462
  0  7  0  7  0  7  1  3  2  8   -.4397
  0  7  0  7  0  7  1  1  2  8   -.2209
  0  7  0  7  0  5  0  5  2  8   -.4395
  0  7  0  7  0  5  1  3  2  8    .3629
  0  7  0  5  0  7  0  5  2  8    .0268
  0  7  0  5  0  7  1  3  2  8   -.0359
  0  7  0  5  0  7  1  1  2  8   -.1740
  0  7  0  5  0  5  0  5  2  8   -.4321
  0  7  0  5  0  5  1  3  2  8    .4886
  0  7  1  3  0  7  1  3  2  8   -.0596
  0  7  1  3  0  7  1  1  2  8   -.6352
  0  7  1  3  0  5  0  5  2  8   -.1484
  0  7  1  3  0  5  1  3  2  8    .7268
  0  7  1  1  0  7  1  1  2  8   -.3529
  0  7  1  1  0  5  0  5  2  8   -.2305
  0  7  1  1  0  5  1  3  2  8    .6794
  0  5  0  5  0  5  0  5  2  8    .2158
  0  5  0  5  0  5  1  3  2  8    .1356
  0  5  1  3  0  5  1  3  2  8   -.3263
  0  7  0  5  0  7  0  5  2 10    .4069
  0  7  0  5  0  7  1  3  2 10   -.0592
  0  7  1  3  0  7  1  3  2 10    .1748
  0  7  0  7  0  7  0  7  2 12    .2044
  0  7  0  7  0  7  0  5  2 12   -.8796
  0  7  0  5  0  7  0  5  2 12  -1.1886
