 5.667977899644939E-06 -1.157398274718553E-03
 2.984015283954630E-05 -1.154624945221700E-03
 7.322957975997110E-05 -1.149654568889795E-03
 1.356780744665399E-04 -1.142518474380196E-03
 2.169452237859607E-04 -1.133262899695740E-03
 3.167169052756104E-04 -1.121947604277760E-03
 4.346072167210404E-04 -1.108645125861697E-03
 5.701601023819345E-04 -1.093439970893225E-03
 7.228511528502698E-04 -1.076427696524983E-03
 8.920896457033202E-04 -1.057713890990098E-03
 1.077220835498004E-03 -1.037413067279680E-03
 1.277528488869657E-03 -1.015647487552825E-03
 1.492237656465888E-03 -9.925459368260890E-04
 1.720517671572803E-03 -9.682424649701138E-04
 1.961485364075249E-03 -9.428751160603206E-04
 2.214208477426749E-03 -9.165846637455288E-04
 2.477709275462678E-03 -8.895133705448824E-04
 2.750968325129806E-03 -8.618037878986589E-04
 3.032928440512174E-03 -8.335976124165941E-04
 3.322498772902813E-03 -8.050346121335067E-04
 3.618559031102339E-03 -7.762516347435770E-04
 3.919963815619791E-03 -7.473817077917457E-04
 4.225547050009271E-03 -7.185532387050822E-04
 4.534126492199569E-03 -6.898893204029613E-04
 4.844508308364056E-03 -6.615071460789886E-04
 5.155491691635944E-03 -6.335175346534149E-04
 5.465873507800430E-03 -6.060245663913809E-04
 5.774452949990729E-03 -5.791253263119269E-04
 6.080036184380209E-03 -5.529097513072541E-04
 6.381440968897660E-03 -5.274605753784986E-04
 6.677501227097187E-03 -5.028533660924756E-04
 6.967071559487826E-03 -4.791566442869974E-04
 7.249031674870193E-03 -4.564320782065613E-04
 7.522290724537321E-03 -4.347347426333605E-04
 7.785791522573250E-03 -4.141134331865300E-04
 8.038514635924750E-03 -3.946110257799144E-04
 8.279482328427196E-03 -3.762648712416266E-04
 8.507762343534111E-03 -3.591072152846095E-04
 8.722471511130342E-03 -3.431656343543114E-04
 8.922779164501996E-03 -3.284634783412581E-04
 9.107910354296678E-03 -3.150203117087466E-04
 9.277148847149731E-03 -3.028523452197550E-04
 9.429839897618064E-03 -2.919728511289393E-04
 9.565392783278958E-03 -2.823925554010957E-04
 9.683283094724388E-03 -2.741200011818633E-04
 9.783054776214040E-03 -2.671618782584998E-04
 9.864321925533460E-03 -2.615233131436421E-04
 9.926770420240027E-03 -2.572081111354575E-04
 9.970159847160452E-03 -2.542189142867215E-04
 9.994332022100353E-03 -2.525568408325588E-04
 1.566230992174499E-02 7.808287461064239E-05
 3.981031268670687E-02 6.346120015115692E-04
 8.315635018021083E-02 2.340628621095228E-03
 .1455423963920727 1.953405474134760E-02
 .2267282785621738 8.734026786745630E-02
 .326400188370334 .2414606775510843
 .4441726095043199 .4766147025326495
 .5795899422795524 .7315667382261399
 .7321283016974193 .9458126128551026
 .9011975560576166 1.11098234695286
 1.08614361466251 1.15513911445468
 1.28625096038079 1.14608666484242
 1.50074541880942 1.04180393752635
 1.72879715390123 .890135164596433
 1.96952387871117 .7003103527687613
 2.22199426894932 .4756489096441299
 2.48523156618722 .2818052617293543
 2.75821735680468 4.775032950068496E-02
 3.03989551207166 -.123854773337611
 3.32917627412991 -.30648350935583
 3.62494047207124 -.438613695137898
 3.92604385180417 -.566759309408835
 4.23132150295926 -.662012010742516
 4.53959236570737 -.748975314418089
 4.84966380005569 -.816130626230201
 5.16033619994431 -.876293346183512
 5.47040763429263 -.923203038051114
 5.77867849704074 -.966757108227298
 6.08395614819583 -.998814156439657
 6.38505952792876 -1.03181200949577
 6.68082372587009 -1.05272619548526
 6.97010448792834 -1.07826158038919
 7.25178264319532 -1.09140717211876
 7.52476843381278 -1.11046300552878
 7.78800573105068 -1.12429752017814
 8.04047612128883 -1.13220708599178
 8.28120284609877 -1.14330349111752
 8.50925458119058 -1.15111028662994
 8.72374903961921 -1.15473177382216
 8.92385638533749 -1.16092200726907
 9.10880244394238 -1.16560442027444
 9.27787169830258 -1.16869557605431
 9.43041005772045 -1.1693246637759
 9.56582739049568 -1.17175745112307
 9.68359981162967 -1.1736901307112
 9.78327172143783 -1.17508750416818
 9.86445760360793 -1.17602882644258
 9.92684364981979 -1.17662472111206
 9.97018968731329 -1.17697385252241
 9.99433769007825 -1.17714593495858
