   0.330E+00  0.1857E+02  0.6589E+00  0.1280E+00 -0.4601E+02  0.1299E+01
   0.360E+00  0.1705E+02  0.7467E+00  0.1345E+00 -0.1916E+02  0.1149E+01
   0.390E+00  0.1605E+02  0.8316E+00  0.1409E+00 -0.2762E+01  0.1126E+01
   0.420E+00  0.1534E+02  0.9124E+00  0.1475E+00  0.8958E+01  0.1151E+01
   0.450E+00  0.1480E+02  0.9886E+00  0.1541E+00  0.1820E+02  0.1197E+01
   0.480E+00  0.1438E+02  0.1060E+01  0.1610E+00  0.2586E+02  0.1251E+01
   0.510E+00  0.1403E+02  0.1126E+01  0.1681E+00  0.3246E+02  0.1308E+01
   0.540E+00  0.1373E+02  0.1187E+01  0.1754E+00  0.3824E+02  0.1363E+01
   0.570E+00  0.1348E+02  0.1243E+01  0.1829E+00  0.4339E+02  0.1417E+01
   0.600E+00  0.1325E+02  0.1295E+01  0.1906E+00  0.4796E+02  0.1467E+01
   0.630E+00  0.1305E+02  0.1342E+01  0.1985E+00  0.5203E+02  0.1514E+01
   0.660E+00  0.1286E+02  0.1385E+01  0.2066E+00  0.5570E+02  0.1558E+01
   0.690E+00  0.1269E+02  0.1424E+01  0.2150E+00  0.5895E+02  0.1598E+01
   0.720E+00  0.1253E+02  0.1459E+01  0.2235E+00  0.6184E+02  0.1635E+01
   0.750E+00  0.1238E+02  0.1491E+01  0.2321E+00  0.6443E+02  0.1669E+01
   0.780E+00  0.1224E+02  0.1520E+01  0.2410E+00  0.6670E+02  0.1699E+01
   0.810E+00  0.1211E+02  0.1546E+01  0.2500E+00  0.6871E+02  0.1727E+01
   0.840E+00  0.1199E+02  0.1569E+01  0.2592E+00  0.7048E+02  0.1751E+01
   0.870E+00  0.1187E+02  0.1590E+01  0.2686E+00  0.7199E+02  0.1774E+01
   0.900E+00  0.1176E+02  0.1609E+01  0.2781E+00  0.7332E+02  0.1794E+01
   0.930E+00  0.1164E+02  0.1625E+01  0.2878E+00  0.7447E+02  0.1813E+01
   0.960E+00  0.1154E+02  0.1640E+01  0.2976E+00  0.7544E+02  0.1829E+01
   0.990E+00  0.1144E+02  0.1653E+01  0.3076E+00  0.7625E+02  0.1844E+01
   0.102E+01  0.1135E+02  0.1665E+01  0.3177E+00  0.7692E+02  0.1856E+01
   0.105E+01  0.1125E+02  0.1675E+01  0.3279E+00  0.7747E+02  0.1868E+01
   0.108E+01  0.1116E+02  0.1684E+01  0.3383E+00  0.7791E+02  0.1878E+01
   0.111E+01  0.1108E+02  0.1692E+01  0.3488E+00  0.7825E+02  0.1887E+01
   0.114E+01  0.1099E+02  0.1698E+01  0.3595E+00  0.7848E+02  0.1895E+01
   0.117E+01  0.1091E+02  0.1704E+01  0.3703E+00  0.7864E+02  0.1902E+01
   0.120E+01  0.1083E+02  0.1709E+01  0.3812E+00  0.7872E+02  0.1908E+01
   0.123E+01  0.1075E+02  0.1713E+01  0.3923E+00  0.7874E+02  0.1914E+01
   0.126E+01  0.1068E+02  0.1716E+01  0.4035E+00  0.7869E+02  0.1918E+01
   0.129E+01  0.1061E+02  0.1719E+01  0.4148E+00  0.7858E+02  0.1922E+01
   0.132E+01  0.1054E+02  0.1721E+01  0.4263E+00  0.7842E+02  0.1925E+01
   0.135E+01  0.1047E+02  0.1722E+01  0.4379E+00  0.7823E+02  0.1928E+01
   0.138E+01  0.1040E+02  0.1723E+01  0.4497E+00  0.7799E+02  0.1930E+01
   0.141E+01  0.1034E+02  0.1724E+01  0.4616E+00  0.7771E+02  0.1931E+01
   0.144E+01  0.1028E+02  0.1724E+01  0.4736E+00  0.7741E+02  0.1933E+01
   0.147E+01  0.1022E+02  0.1723E+01  0.4858E+00  0.7708E+02  0.1934E+01
   0.150E+01  0.1016E+02  0.1723E+01  0.4981E+00  0.7672E+02  0.1934E+01
   0.153E+01  0.1010E+02  0.1722E+01  0.5105E+00  0.7634E+02  0.1934E+01
   0.156E+01  0.1004E+02  0.1720E+01  0.5230E+00  0.7594E+02  0.1934E+01
   0.159E+01  0.9989E+01  0.1719E+01  0.5357E+00  0.7552E+02  0.1934E+01
   0.162E+01  0.9935E+01  0.1717E+01  0.5485E+00  0.7509E+02  0.1934E+01
   0.165E+01  0.9881E+01  0.1715E+01  0.5614E+00  0.7465E+02  0.1933E+01
   0.168E+01  0.9829E+01  0.1712E+01  0.5745E+00  0.7419E+02  0.1932E+01
   0.171E+01  0.9779E+01  0.1710E+01  0.5876E+00  0.7373E+02  0.1931E+01
   0.174E+01  0.9733E+01  0.1707E+01  0.6008E+00  0.7326E+02  0.1929E+01
   0.177E+01  0.9683E+01  0.1705E+01  0.6141E+00  0.7279E+02  0.1928E+01
   0.180E+01  0.9640E+01  0.1702E+01  0.6275E+00  0.7232E+02  0.1927E+01
