   0.330E+00  0.1693E+02  0.7994E+00  0.1350E+00 -0.1677E+02  0.1166E+01
   0.360E+00  0.1585E+02  0.9276E+00  0.1433E+00  0.3067E+01  0.1190E+01
   0.390E+00  0.1515E+02  0.1051E+01  0.1520E+00  0.1748E+02  0.1270E+01
   0.420E+00  0.1466E+02  0.1168E+01  0.1612E+00  0.2934E+02  0.1370E+01
   0.450E+00  0.1428E+02  0.1277E+01  0.1710E+00  0.3967E+02  0.1473E+01
   0.480E+00  0.1398E+02  0.1377E+01  0.1813E+00  0.4897E+02  0.1573E+01
   0.510E+00  0.1372E+02  0.1468E+01  0.1921E+00  0.5730E+02  0.1668E+01
   0.540E+00  0.1350E+02  0.1550E+01  0.2036E+00  0.6487E+02  0.1756E+01
   0.570E+00  0.1330E+02  0.1624E+01  0.2157E+00  0.7173E+02  0.1836E+01
   0.600E+00  0.1311E+02  0.1690E+01  0.2284E+00  0.7781E+02  0.1909E+01
   0.630E+00  0.1294E+02  0.1748E+01  0.2417E+00  0.8324E+02  0.1974E+01
   0.660E+00  0.1279E+02  0.1799E+01  0.2556E+00  0.8802E+02  0.2032E+01
   0.690E+00  0.1263E+02  0.1844E+01  0.2701E+00  0.9224E+02  0.2083E+01
   0.720E+00  0.1249E+02  0.1883E+01  0.2852E+00  0.9585E+02  0.2129E+01
   0.750E+00  0.1235E+02  0.1918E+01  0.3009E+00  0.9900E+02  0.2169E+01
   0.780E+00  0.1222E+02  0.1947E+01  0.3171E+00  0.1016E+03  0.2204E+01
   0.810E+00  0.1209E+02  0.1972E+01  0.3340E+00  0.1039E+03  0.2235E+01
   0.840E+00  0.1197E+02  0.1994E+01  0.3514E+00  0.1057E+03  0.2261E+01
   0.870E+00  0.1186E+02  0.2012E+01  0.3694E+00  0.1072E+03  0.2285E+01
   0.900E+00  0.1174E+02  0.2027E+01  0.3879E+00  0.1084E+03  0.2305E+01
   0.930E+00  0.1163E+02  0.2039E+01  0.4070E+00  0.1093E+03  0.2322E+01
   0.960E+00  0.1153E+02  0.2049E+01  0.4267E+00  0.1099E+03  0.2337E+01
   0.990E+00  0.1143E+02  0.2057E+01  0.4468E+00  0.1103E+03  0.2350E+01
   0.102E+01  0.1133E+02  0.2063E+01  0.4675E+00  0.1106E+03  0.2361E+01
   0.105E+01  0.1124E+02  0.2068E+01  0.4888E+00  0.1106E+03  0.2371E+01
   0.108E+01  0.1114E+02  0.2071E+01  0.5105E+00  0.1105E+03  0.2379E+01
   0.111E+01  0.1105E+02  0.2073E+01  0.5328E+00  0.1103E+03  0.2386E+01
   0.114E+01  0.1097E+02  0.2073E+01  0.5556E+00  0.1100E+03  0.2391E+01
   0.117E+01  0.1089E+02  0.2073E+01  0.5789E+00  0.1096E+03  0.2397E+01
   0.120E+01  0.1080E+02  0.2072E+01  0.6027E+00  0.1090E+03  0.2401E+01
   0.123E+01  0.1073E+02  0.2070E+01  0.6271E+00  0.1084E+03  0.2405E+01
   0.126E+01  0.1066E+02  0.2067E+01  0.6518E+00  0.1078E+03  0.2408E+01
   0.129E+01  0.1058E+02  0.2064E+01  0.6772E+00  0.1071E+03  0.2411E+01
   0.132E+01  0.1051E+02  0.2060E+01  0.7029E+00  0.1063E+03  0.2413E+01
   0.135E+01  0.1045E+02  0.2055E+01  0.7292E+00  0.1055E+03  0.2416E+01
   0.138E+01  0.1038E+02  0.2051E+01  0.7559E+00  0.1047E+03  0.2417E+01
   0.141E+01  0.1032E+02  0.2046E+01  0.7832E+00  0.1039E+03  0.2419E+01
   0.144E+01  0.1025E+02  0.2040E+01  0.8109E+00  0.1030E+03  0.2421E+01
   0.147E+01  0.1019E+02  0.2035E+01  0.8391E+00  0.1021E+03  0.2423E+01
   0.150E+01  0.1014E+02  0.2029E+01  0.8677E+00  0.1012E+03  0.2425E+01
   0.153E+01  0.1008E+02  0.2023E+01  0.8968E+00  0.1003E+03  0.2427E+01
   0.156E+01  0.1003E+02  0.2016E+01  0.9264E+00  0.9942E+02  0.2429E+01
   0.159E+01  0.9972E+01  0.2010E+01  0.9564E+00  0.9852E+02  0.2432E+01
   0.162E+01  0.9921E+01  0.2003E+01  0.9869E+00  0.9761E+02  0.2434E+01
   0.165E+01  0.9871E+01  0.1997E+01  0.1018E+01  0.9672E+02  0.2437E+01
   0.168E+01  0.9823E+01  0.1990E+01  0.1049E+01  0.9583E+02  0.2440E+01
   0.171E+01  0.9777E+01  0.1984E+01  0.1081E+01  0.9494E+02  0.2443E+01
   0.174E+01  0.9735E+01  0.1977E+01  0.1113E+01  0.9406E+02  0.2447E+01
   0.177E+01  0.9688E+01  0.1970E+01  0.1146E+01  0.9319E+02  0.2450E+01
   0.180E+01  0.9648E+01  0.1963E+01  0.1179E+01  0.9233E+02  0.2454E+01
