   0.330E+00  0.1937E+02  0.6154E+00  0.1259E+00 -0.6119E+02  0.1434E+01
   0.360E+00  0.1746E+02  0.7026E+00  0.1327E+00 -0.2591E+02  0.1167E+01
   0.390E+00  0.1622E+02  0.7906E+00  0.1395E+00 -0.6093E+01  0.1105E+01
   0.420E+00  0.1537E+02  0.8774E+00  0.1464E+00  0.7292E+01  0.1120E+01
   0.450E+00  0.1474E+02  0.9614E+00  0.1536E+00  0.1752E+02  0.1167E+01
   0.480E+00  0.1426E+02  0.1042E+01  0.1611E+00  0.2592E+02  0.1227E+01
   0.510E+00  0.1387E+02  0.1117E+01  0.1690E+00  0.3314E+02  0.1292E+01
   0.540E+00  0.1356E+02  0.1187E+01  0.1771E+00  0.3949E+02  0.1357E+01
   0.570E+00  0.1329E+02  0.1252E+01  0.1855E+00  0.4509E+02  0.1420E+01
   0.600E+00  0.1306E+02  0.1312E+01  0.1941E+00  0.5012E+02  0.1480E+01
   0.630E+00  0.1285E+02  0.1366E+01  0.2029E+00  0.5458E+02  0.1535E+01
   0.660E+00  0.1267E+02  0.1414E+01  0.2120E+00  0.5852E+02  0.1585E+01
   0.690E+00  0.1251E+02  0.1457E+01  0.2211E+00  0.6203E+02  0.1631E+01
   0.720E+00  0.1236E+02  0.1496E+01  0.2304E+00  0.6509E+02  0.1672E+01
   0.750E+00  0.1222E+02  0.1530E+01  0.2397E+00  0.6776E+02  0.1708E+01
   0.780E+00  0.1209E+02  0.1560E+01  0.2490E+00  0.7006E+02  0.1741E+01
   0.810E+00  0.1198E+02  0.1586E+01  0.2583E+00  0.7202E+02  0.1769E+01
   0.840E+00  0.1187E+02  0.1608E+01  0.2675E+00  0.7368E+02  0.1794E+01
   0.870E+00  0.1177E+02  0.1628E+01  0.2765E+00  0.7508E+02  0.1816E+01
   0.900E+00  0.1167E+02  0.1644E+01  0.2854E+00  0.7625E+02  0.1834E+01
   0.930E+00  0.1159E+02  0.1658E+01  0.2941E+00  0.7719E+02  0.1850E+01
   0.960E+00  0.1150E+02  0.1670E+01  0.3026E+00  0.7795E+02  0.1863E+01
   0.990E+00  0.1143E+02  0.1680E+01  0.3107E+00  0.7856E+02  0.1875E+01
   0.102E+01  0.1136E+02  0.1688E+01  0.3187E+00  0.7903E+02  0.1884E+01
   0.105E+01  0.1129E+02  0.1695E+01  0.3263E+00  0.7937E+02  0.1892E+01
   0.108E+01  0.1123E+02  0.1700E+01  0.3336E+00  0.7960E+02  0.1898E+01
   0.111E+01  0.1117E+02  0.1704E+01  0.3406E+00  0.7977E+02  0.1904E+01
   0.114E+01  0.1112E+02  0.1708E+01  0.3473E+00  0.7985E+02  0.1908E+01
   0.117E+01  0.1108E+02  0.1710E+01  0.3537E+00  0.7986E+02  0.1911E+01
   0.120E+01  0.1103E+02  0.1712E+01  0.3598E+00  0.7984E+02  0.1914E+01
   0.123E+01  0.1099E+02  0.1713E+01  0.3656E+00  0.7978E+02  0.1916E+01
   0.126E+01  0.1095E+02  0.1714E+01  0.3713E+00  0.7968E+02  0.1917E+01
   0.129E+01  0.1091E+02  0.1714E+01  0.3767E+00  0.7955E+02  0.1918E+01
   0.132E+01  0.1087E+02  0.1714E+01  0.3820E+00  0.7940E+02  0.1919E+01
   0.135E+01  0.1084E+02  0.1713E+01  0.3872E+00  0.7921E+02  0.1919E+01
   0.138E+01  0.1081E+02  0.1713E+01  0.3923E+00  0.7902E+02  0.1919E+01
   0.141E+01  0.1077E+02  0.1711E+01  0.3974E+00  0.7881E+02  0.1918E+01
   0.144E+01  0.1074E+02  0.1710E+01  0.4025E+00  0.7857E+02  0.1917E+01
   0.147E+01  0.1071E+02  0.1709E+01  0.4077E+00  0.7831E+02  0.1916E+01
   0.150E+01  0.1068E+02  0.1707E+01  0.4130E+00  0.7803E+02  0.1915E+01
   0.153E+01  0.1065E+02  0.1705E+01  0.4185E+00  0.7771E+02  0.1914E+01
   0.156E+01  0.1062E+02  0.1702E+01  0.4242E+00  0.7737E+02  0.1912E+01
   0.159E+01  0.1058E+02  0.1700E+01  0.4301E+00  0.7701E+02  0.1910E+01
   0.162E+01  0.1055E+02  0.1697E+01  0.4363E+00  0.7662E+02  0.1907E+01
   0.165E+01  0.1051E+02  0.1693E+01  0.4426E+00  0.7621E+02  0.1904E+01
   0.168E+01  0.1047E+02  0.1690E+01  0.4492E+00  0.7577E+02  0.1901E+01
   0.171E+01  0.1043E+02  0.1686E+01  0.4559E+00  0.7531E+02  0.1898E+01
   0.174E+01  0.1040E+02  0.1682E+01  0.4627E+00  0.7483E+02  0.1895E+01
   0.177E+01  0.1036E+02  0.1678E+01  0.4695E+00  0.7436E+02  0.1891E+01
   0.180E+01  0.1032E+02  0.1674E+01  0.4762E+00  0.7389E+02  0.1887E+01
