   0.3300000000000000      0.7994000000000000    
   0.3600000000000000      0.9276000000000000    
   0.3900000000000000       1.051000000000000    
   0.4200000000000000       1.168000000000000    
   0.4500000000000000       1.277000000000000    
   0.4800000000000000       1.377000000000000    
   0.5100000000000000       1.468000000000000    
   0.5400000000000000       1.550000000000000    
   0.5700000000000000       1.624000000000000    
   0.6000000000000000       1.690000000000000    
   0.6300000000000000       1.748000000000000    
   0.6600000000000000       1.799000000000000    
   0.6899999999999999       1.844000000000000    
   0.7200000000000000       1.883000000000000    
   0.7500000000000000       1.918000000000000    
   0.7800000000000000       1.947000000000000    
   0.8100000000000001       1.972000000000000    
   0.8400000000000000       1.994000000000000    
   0.8700000000000000       2.012000000000000    
   0.9000000000000000       2.027000000000000    
   0.9300000000000000       2.039000000000000    
   0.9600000000000000       2.049000000000000    
   0.9900000000000000       2.057000000000000    
    1.020000000000000       2.063000000000000    
    1.050000000000000       2.068000000000000    
    1.080000000000000       2.071000000000000    
    1.110000000000000       2.073000000000000    
    1.140000000000000       2.073000000000000    
    1.170000000000000       2.073000000000000    
    1.200000000000000       2.072000000000000    
    1.230000000000000       2.070000000000000    
    1.260000000000000       2.067000000000000    
    1.290000000000000       2.064000000000000    
    1.320000000000000       2.060000000000000    
    1.350000000000000       2.055000000000000    
    1.380000000000000       2.051000000000000    
    1.410000000000000       2.046000000000000    
    1.440000000000000       2.040000000000000    
    1.470000000000000       2.035000000000000    
    1.500000000000000       2.029000000000000    
    1.530000000000000       2.023000000000000    
    1.560000000000000       2.016000000000000    
    1.590000000000000       2.010000000000000    
    1.620000000000000       2.003000000000000    
    1.650000000000000       1.997000000000000    
    1.680000000000000       1.990000000000000    
    1.710000000000000       1.984000000000000    
    1.740000000000000       1.977000000000000    
    1.770000000000000       1.970000000000000    
    1.800000000000000       1.963000000000000    
