   0.330E+00  0.1698E+02  0.7889E+00  0.1347E+00 -0.1771E+02  0.1164E+01
   0.360E+00  0.1587E+02  0.9153E+00  0.1430E+00  0.2312E+01  0.1180E+01
   0.390E+00  0.1517E+02  0.1035E+01  0.1514E+00  0.1648E+02  0.1255E+01
   0.420E+00  0.1468E+02  0.1145E+01  0.1601E+00  0.2781E+02  0.1347E+01
   0.450E+00  0.1431E+02  0.1245E+01  0.1691E+00  0.3741E+02  0.1440E+01
   0.480E+00  0.1401E+02  0.1334E+01  0.1783E+00  0.4574E+02  0.1528E+01
   0.510E+00  0.1377E+02  0.1413E+01  0.1877E+00  0.5298E+02  0.1609E+01
   0.540E+00  0.1356E+02  0.1481E+01  0.1971E+00  0.5931E+02  0.1681E+01
   0.570E+00  0.1338E+02  0.1541E+01  0.2067E+00  0.6481E+02  0.1744E+01
   0.600E+00  0.1321E+02  0.1592E+01  0.2163E+00  0.6956E+02  0.1800E+01
   0.630E+00  0.1306E+02  0.1636E+01  0.2260E+00  0.7366E+02  0.1848E+01
   0.660E+00  0.1292E+02  0.1674E+01  0.2355E+00  0.7708E+02  0.1889E+01
   0.690E+00  0.1279E+02  0.1706E+01  0.2451E+00  0.8003E+02  0.1924E+01
   0.720E+00  0.1268E+02  0.1733E+01  0.2545E+00  0.8247E+02  0.1954E+01
   0.750E+00  0.1256E+02  0.1755E+01  0.2637E+00  0.8453E+02  0.1980E+01
   0.780E+00  0.1246E+02  0.1774E+01  0.2729E+00  0.8622E+02  0.2001E+01
   0.810E+00  0.1236E+02  0.1790E+01  0.2818E+00  0.8756E+02  0.2019E+01
   0.840E+00  0.1227E+02  0.1802E+01  0.2907E+00  0.8865E+02  0.2034E+01
   0.870E+00  0.1218E+02  0.1813E+01  0.2993E+00  0.8954E+02  0.2047E+01
   0.900E+00  0.1210E+02  0.1821E+01  0.3078E+00  0.9021E+02  0.2057E+01
   0.930E+00  0.1202E+02  0.1828E+01  0.3161E+00  0.9072E+02  0.2065E+01
   0.960E+00  0.1195E+02  0.1833E+01  0.3243E+00  0.9106E+02  0.2072E+01
   0.990E+00  0.1188E+02  0.1837E+01  0.3323E+00  0.9131E+02  0.2077E+01
   0.102E+01  0.1181E+02  0.1840E+01  0.3402E+00  0.9143E+02  0.2081E+01
   0.105E+01  0.1175E+02  0.1842E+01  0.3480E+00  0.9148E+02  0.2084E+01
   0.108E+01  0.1169E+02  0.1843E+01  0.3556E+00  0.9143E+02  0.2086E+01
   0.111E+01  0.1163E+02  0.1844E+01  0.3632E+00  0.9135E+02  0.2087E+01
   0.114E+01  0.1157E+02  0.1844E+01  0.3706E+00  0.9118E+02  0.2088E+01
   0.117E+01  0.1152E+02  0.1843E+01  0.3779E+00  0.9096E+02  0.2088E+01
   0.120E+01  0.1146E+02  0.1842E+01  0.3852E+00  0.9073E+02  0.2088E+01
   0.123E+01  0.1141E+02  0.1840E+01  0.3923E+00  0.9044E+02  0.2087E+01
   0.126E+01  0.1137E+02  0.1838E+01  0.3994E+00  0.9012E+02  0.2086E+01
   0.129E+01  0.1132E+02  0.1836E+01  0.4063E+00  0.8978E+02  0.2084E+01
   0.132E+01  0.1127E+02  0.1834E+01  0.4131E+00  0.8943E+02  0.2082E+01
   0.135E+01  0.1123E+02  0.1831E+01  0.4197E+00  0.8906E+02  0.2080E+01
   0.138E+01  0.1119E+02  0.1828E+01  0.4261E+00  0.8868E+02  0.2078E+01
   0.141E+01  0.1115E+02  0.1825E+01  0.4324E+00  0.8830E+02  0.2076E+01
   0.144E+01  0.1112E+02  0.1822E+01  0.4384E+00  0.8791E+02  0.2073E+01
   0.147E+01  0.1108E+02  0.1819E+01  0.4441E+00  0.8754E+02  0.2071E+01
   0.150E+01  0.1105E+02  0.1816E+01  0.4496E+00  0.8717E+02  0.2068E+01
   0.153E+01  0.1102E+02  0.1813E+01  0.4547E+00  0.8683E+02  0.2066E+01
   0.156E+01  0.1100E+02  0.1810E+01  0.4594E+00  0.8648E+02  0.2063E+01
   0.159E+01  0.1097E+02  0.1808E+01  0.4639E+00  0.8617E+02  0.2061E+01
   0.162E+01  0.1095E+02  0.1805E+01  0.4679E+00  0.8589E+02  0.2059E+01
   0.165E+01  0.1093E+02  0.1803E+01  0.4716E+00  0.8561E+02  0.2057E+01
   0.168E+01  0.1091E+02  0.1801E+01  0.4750E+00  0.8538E+02  0.2056E+01
   0.171E+01  0.1090E+02  0.1799E+01  0.4781E+00  0.8514E+02  0.2054E+01
   0.174E+01  0.1089E+02  0.1797E+01  0.4810E+00  0.8493E+02  0.2053E+01
   0.177E+01  0.1087E+02  0.1795E+01  0.4839E+00  0.8473E+02  0.2051E+01
   0.180E+01  0.1086E+02  0.1793E+01  0.4867E+00  0.8451E+02  0.2050E+01
